
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
1     ,2      ,16   ,1    ,127      ,32   ,18.719 ,19.825 ,0.944   
1     ,2      ,16   ,1    ,127      ,512  ,19.178 ,20.604 ,0.931   
1     ,2      ,16   ,1    ,127      ,8    ,18.634 ,20.001 ,0.932   
1     ,6      ,1024 ,1024 ,127      ,128  ,28.666 ,27.969 ,1.025   
1     ,6      ,1024 ,1024 ,127      ,2    ,17.839 ,21.442 ,0.832   
1     ,6      ,1024 ,1024 ,127      ,2048 ,51.66  ,51.621 ,1.001   
1     ,6      ,1024 ,1024 ,127      ,32   ,20.316 ,21.085 ,0.964   
1     ,6      ,1024 ,1024 ,127      ,512  ,39.234 ,39.315 ,0.998   
1     ,6      ,1024 ,1024 ,127      ,8    ,17.96  ,21.051 ,0.853   
1     ,6      ,1024 ,256  ,127      ,128  ,25.936 ,27.268 ,0.951   
1     ,6      ,1024 ,256  ,127      ,2    ,17.883 ,20.354 ,0.879   
1     ,6      ,1024 ,256  ,127      ,2048 ,55.013 ,54.419 ,1.011   
1     ,6      ,1024 ,256  ,127      ,32   ,18.237 ,21.281 ,0.857   
1     ,6      ,1024 ,256  ,127      ,512  ,37.57  ,39.55  ,0.95    
1     ,6      ,1024 ,256  ,127      ,8    ,18.079 ,20.728 ,0.872   
2     ,1      ,16   ,1    ,127      ,128  ,18.804 ,20.026 ,0.939   
2     ,1      ,16   ,1    ,127      ,2    ,18.625 ,19.804 ,0.94    
2     ,1      ,16   ,1    ,127      ,2048 ,19.178 ,20.547 ,0.933   
2     ,1      ,16   ,1    ,127      ,32   ,18.732 ,19.609 ,0.955   
2     ,1      ,16   ,1    ,127      ,512  ,19.162 ,20.553 ,0.932   
2     ,1      ,16   ,1    ,127      ,8    ,18.69  ,19.877 ,0.94    
2     ,2      ,32   ,10   ,127      ,128  ,20.738 ,19.888 ,1.043   
2     ,2      ,32   ,10   ,127      ,2    ,18.574 ,19.289 ,0.963   
2     ,2      ,32   ,10   ,127      ,2048 ,20.767 ,20.3   ,1.023   
2     ,2      ,32   ,10   ,127      ,32   ,18.83  ,19.165 ,0.983   
2     ,2      ,32   ,10   ,127      ,512  ,20.777 ,20.339 ,1.022   
2     ,2      ,32   ,10   ,127      ,8    ,18.638 ,19.215 ,0.97    
2     ,4      ,32   ,1    ,127      ,128  ,20.766 ,20.232 ,1.026   
2     ,4      ,32   ,1    ,127      ,2    ,18.568 ,19.346 ,0.96    
2     ,4      ,32   ,1    ,127      ,2048 ,20.909 ,20.728 ,1.009   
2     ,4      ,32   ,1    ,127      ,32   ,18.783 ,19.293 ,0.974   
2     ,4      ,32   ,1    ,127      ,512  ,20.836 ,20.634 ,1.01    
2     ,4      ,32   ,1    ,127      ,8    ,18.622 ,19.415 ,0.959   
2     ,4      ,512  ,128  ,127      ,128  ,26.362 ,27.616 ,0.955   
2     ,4      ,512  ,128  ,127      ,2    ,17.979 ,20.009 ,0.899   
2     ,4      ,512  ,128  ,127      ,2048 ,37.495 ,39.026 ,0.961   
2     ,4      ,512  ,128  ,127      ,32   ,17.841 ,20.211 ,0.883   
2     ,4      ,512  ,128  ,127      ,512  ,36.492 ,39.185 ,0.931   
2     ,4      ,512  ,128  ,127      ,8    ,18.151 ,19.816 ,0.916   
2     ,4      ,512  ,512  ,127      ,128  ,26.103 ,27.119 ,0.963   
2     ,4      ,512  ,512  ,127      ,2    ,18.013 ,19.551 ,0.921   
2     ,4      ,512  ,512  ,127      ,2048 ,36.795 ,38.148 ,0.965   
2     ,4      ,512  ,512  ,127      ,32   ,18.174 ,19.595 ,0.927   
2     ,4      ,512  ,512  ,127      ,512  ,35.894 ,38.334 ,0.936   
2     ,4      ,512  ,512  ,127      ,8    ,17.989 ,19.554 ,0.92    
2     ,5      ,256  ,1    ,127      ,128  ,26.913 ,26.93  ,0.999   
2     ,5      ,256  ,1    ,127      ,2    ,18.589 ,18.866 ,0.985   
2     ,5      ,256  ,1    ,127      ,2048 ,31.3   ,30.135 ,1.039   
2     ,5      ,256  ,1    ,127      ,32   ,18.773 ,18.876 ,0.995   
2     ,5      ,256  ,1    ,127      ,512  ,31.36  ,30.206 ,1.038   
2     ,5      ,256  ,1    ,127      ,8    ,18.621 ,18.839 ,0.988   
3     ,2      ,256  ,256  ,127      ,128  ,25.755 ,26.492 ,0.972   
3     ,2      ,256  ,256  ,127      ,2    ,17.86  ,19.306 ,0.925   
3     ,2      ,256  ,256  ,127      ,2048 ,30.075 ,30.452 ,0.988   
3     ,2      ,256  ,256  ,127      ,32   ,18.171 ,20.686 ,0.878   
3     ,2      ,256  ,256  ,127      ,512  ,30.069 ,30.595 ,0.983   
3     ,2      ,256  ,256  ,127      ,8    ,18.078 ,19.576 ,0.923   
3     ,2      ,256  ,64   ,127      ,128  ,25.594 ,27.529 ,0.93    
3     ,2      ,256  ,64   ,127      ,2    ,17.993 ,19.463 ,0.924   
3     ,2      ,256  ,64   ,127      ,2048 ,30.373 ,30.879 ,0.984   
3     ,2      ,256  ,64   ,127      ,32   ,17.935 ,19.649 ,0.913   
3     ,2      ,256  ,64   ,127      ,512  ,30.332 ,30.911 ,0.981   
3     ,2      ,256  ,64   ,127      ,8    ,17.841 ,19.583 ,0.911   
3     ,3      ,64   ,10   ,127      ,128  ,25.781 ,23.879 ,1.08    
3     ,3      ,64   ,10   ,127      ,2    ,18.582 ,19.059 ,0.975   
3     ,3      ,64   ,10   ,127      ,2048 ,25.785 ,23.921 ,1.078   
3     ,3      ,64   ,10   ,127      ,32   ,18.81  ,19.09  ,0.985   
3     ,3      ,64   ,10   ,127      ,512  ,25.782 ,23.973 ,1.075   
3     ,3      ,64   ,10   ,127      ,8    ,18.643 ,19.099 ,0.976   
3     ,6      ,64   ,1    ,127      ,128  ,25.819 ,23.882 ,1.081   
3     ,6      ,64   ,1    ,127      ,2    ,18.589 ,19.129 ,0.972   
3     ,6      ,64   ,1    ,127      ,2048 ,25.845 ,24.305 ,1.063   
3     ,6      ,64   ,1    ,127      ,32   ,18.737 ,19.15  ,0.978   
3     ,6      ,64   ,1    ,127      ,512  ,25.878 ,24.345 ,1.063   
3     ,6      ,64   ,1    ,127      ,8    ,18.649 ,19.137 ,0.975   
4     ,0      ,128  ,1    ,127      ,128  ,26.016 ,25.154 ,1.034   
4     ,0      ,128  ,1    ,127      ,2    ,18.329 ,19.048 ,0.962   
4     ,0      ,128  ,1    ,127      ,2048 ,25.992 ,27.093 ,0.959   
4     ,0      ,128  ,1    ,127      ,32   ,18.682 ,19.082 ,0.979   
4     ,0      ,128  ,1    ,127      ,512  ,25.982 ,27.043 ,0.961   
4     ,0      ,128  ,1    ,127      ,8    ,18.511 ,19.086 ,0.97    
4     ,0      ,128  ,128  ,127      ,128  ,25.282 ,26.819 ,0.943   
4     ,0      ,128  ,128  ,127      ,2    ,18.006 ,19.67  ,0.915   
4     ,0      ,128  ,128  ,127      ,2048 ,25.666 ,25.929 ,0.99    
4     ,0      ,128  ,128  ,127      ,32   ,17.861 ,19.629 ,0.91    
4     ,0      ,128  ,128  ,127      ,512  ,25.702 ,25.99  ,0.989   
4     ,0      ,128  ,128  ,127      ,8    ,18.153 ,19.243 ,0.943   
4     ,0      ,128  ,32   ,127      ,128  ,25.226 ,26.618 ,0.948   
4     ,0      ,128  ,32   ,127      ,2    ,17.908 ,19.246 ,0.93    
4     ,0      ,128  ,32   ,127      ,2048 ,25.823 ,27.675 ,0.933   
4     ,0      ,128  ,32   ,127      ,32   ,18.361 ,19.821 ,0.926   
4     ,0      ,128  ,32   ,127      ,512  ,25.818 ,27.725 ,0.931   
4     ,0      ,128  ,32   ,127      ,8    ,18.047 ,19.408 ,0.93    
4     ,0      ,4    ,4    ,127      ,128  ,18.71  ,19.262 ,0.971   
4     ,0      ,4    ,4    ,127      ,2    ,18.538 ,20.43  ,0.907   
4     ,0      ,4    ,4    ,127      ,2048 ,18.761 ,20.037 ,0.936   
4     ,0      ,4    ,4    ,127      ,32   ,18.71  ,19.423 ,0.963   
4     ,0      ,4    ,4    ,127      ,512  ,18.719 ,19.691 ,0.951   
4     ,0      ,4    ,4    ,127      ,8    ,18.723 ,19.256 ,0.972   
4     ,2      ,32   ,1    ,127      ,128  ,20.717 ,20.028 ,1.034   
4     ,2      ,32   ,1    ,127      ,2    ,18.382 ,19.234 ,0.956   
4     ,2      ,32   ,1    ,127      ,2048 ,20.776 ,20.495 ,1.014   
4     ,2      ,32   ,1    ,127      ,32   ,18.661 ,19.287 ,0.968   
4     ,2      ,32   ,1    ,127      ,512  ,20.725 ,20.428 ,1.015   
4     ,2      ,32   ,1    ,127      ,8    ,18.575 ,19.297 ,0.963   
4     ,4      ,128  ,10   ,127      ,128  ,26.886 ,26.308 ,1.022   
4     ,4      ,128  ,10   ,127      ,2    ,18.599 ,18.845 ,0.987   
4     ,4      ,128  ,10   ,127      ,2048 ,27.513 ,26.769 ,1.028   
4     ,4      ,128  ,10   ,127      ,32   ,18.734 ,19.039 ,0.984   
4     ,4      ,128  ,10   ,127      ,512  ,27.378 ,26.775 ,1.022   
4     ,4      ,128  ,10   ,127      ,8    ,18.635 ,18.925 ,0.985   
4     ,6      ,512  ,1    ,127      ,128  ,26.901 ,25.921 ,1.038   
4     ,6      ,512  ,1    ,127      ,2    ,18.566 ,18.72  ,0.992   
4     ,6      ,512  ,1    ,127      ,2048 ,37.118 ,37.153 ,0.999   
4     ,6      ,512  ,1    ,127      ,32   ,18.806 ,18.805 ,1.0     
4     ,6      ,512  ,1    ,127      ,512  ,36.711 ,36.536 ,1.005   
4     ,6      ,512  ,1    ,127      ,8    ,18.643 ,18.719 ,0.996   
5     ,2      ,256  ,1    ,127      ,128  ,26.012 ,25.373 ,1.025   
5     ,2      ,256  ,1    ,127      ,2    ,18.384 ,18.952 ,0.97    
5     ,2      ,256  ,1    ,127      ,2048 ,30.631 ,28.193 ,1.086   
5     ,2      ,256  ,1    ,127      ,32   ,18.676 ,18.931 ,0.987   
5     ,2      ,256  ,1    ,127      ,512  ,30.624 ,28.169 ,1.087   
5     ,2      ,256  ,1    ,127      ,8    ,18.551 ,18.889 ,0.982   
5     ,5      ,256  ,10   ,127      ,128  ,26.915 ,25.804 ,1.043   
5     ,5      ,256  ,10   ,127      ,2    ,18.606 ,18.764 ,0.992   
5     ,5      ,256  ,10   ,127      ,2048 ,31.299 ,30.343 ,1.032   
5     ,5      ,256  ,10   ,127      ,32   ,18.788 ,18.876 ,0.995   
5     ,5      ,256  ,10   ,127      ,512  ,31.322 ,30.482 ,1.028   
5     ,5      ,256  ,10   ,127      ,8    ,18.639 ,18.852 ,0.989   
5     ,6      ,64   ,16   ,127      ,128  ,25.77  ,24.993 ,1.031   
5     ,6      ,64   ,16   ,127      ,2    ,18.551 ,18.767 ,0.988   
5     ,6      ,64   ,16   ,127      ,2048 ,25.773 ,25.018 ,1.03    
5     ,6      ,64   ,16   ,127      ,32   ,18.729 ,18.715 ,1.001   
5     ,6      ,64   ,16   ,127      ,512  ,25.812 ,24.933 ,1.035   
5     ,6      ,64   ,16   ,127      ,8    ,18.653 ,18.775 ,0.994   
5     ,6      ,64   ,64   ,127      ,128  ,25.054 ,25.282 ,0.991   
5     ,6      ,64   ,64   ,127      ,2    ,18.018 ,19.364 ,0.931   
5     ,6      ,64   ,64   ,127      ,2048 ,25.05  ,25.525 ,0.981   
5     ,6      ,64   ,64   ,127      ,32   ,17.915 ,19.301 ,0.928   
5     ,6      ,64   ,64   ,127      ,512  ,25.062 ,25.246 ,0.993   
5     ,6      ,64   ,64   ,127      ,8    ,17.807 ,19.231 ,0.926   
6     ,3      ,64   ,1    ,127      ,128  ,24.704 ,23.794 ,1.038   
6     ,3      ,64   ,1    ,127      ,2    ,18.336 ,19.086 ,0.961   
6     ,3      ,64   ,1    ,127      ,2048 ,24.733 ,24.192 ,1.022   
