strchr-extra/sunil1//bench-strchr0.out
strchr-extra/sunil1//bench-strchr1.out
strchr-extra/sunil1//bench-strchr2.out
strchr-extra/sunil1//bench-strchr3.out
strchr-extra/sunil1//bench-strchr4.out
strchr-extra/sunil1//bench-strchr5.out
strchr-extra/sunil1//bench-strchr6.out
strchr-extra/sunil1//bench-strchr7.out
strchr-extra/sunil1//bench-strchr8.out
strchr-extra/sunil1//bench-strchr9.out
strchr-extra/strchr0//bench-strchr0.out
strchr-extra/strchr0//bench-strchr1.out
strchr-extra/strchr0//bench-strchr2.out
strchr-extra/strchr0//bench-strchr3.out
strchr-extra/strchr0//bench-strchr4.out
strchr-extra/strchr0//bench-strchr5.out
strchr-extra/strchr0//bench-strchr6.out
strchr-extra/strchr0//bench-strchr7.out
strchr-extra/strchr0//bench-strchr8.out
strchr-extra/strchr0//bench-strchr9.out

Results For: strchr
alignment,length ,max_char ,pos       ,rand ,rand-addr ,seek_char   ,sunil1      ,strchr0 ,sunil1/strchr0 
0        ,94     ,127      ,95        ,0    ,1         ,262144      ,0           ,7.352   ,6.315          ,1.164          
0        ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,7.513   ,6.657          ,1.128          
0        ,95     ,127      ,94        ,0    ,1         ,262144      ,0           ,7.313   ,6.286          ,1.163          
0        ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,7.551   ,6.708          ,1.126          
1        ,1      ,127      ,0         ,0    ,1         ,131072      ,0           ,6.364   ,5.901          ,1.078          
1        ,1      ,127      ,0         ,0    ,1         ,262144      ,0           ,6.51    ,6.017          ,1.082          
1        ,1      ,127      ,0         ,0    ,1         ,524288      ,0           ,6.889   ,6.196          ,1.112          
1        ,10     ,127      ,9         ,0    ,1         ,131072      ,0           ,6.312   ,5.909          ,1.068          
1        ,10     ,127      ,9         ,0    ,1         ,262144      ,0           ,6.495   ,5.903          ,1.1            
1        ,10     ,127      ,9         ,0    ,1         ,524288      ,0           ,6.848   ,6.161          ,1.112          
1        ,11     ,127      ,10        ,0    ,1         ,131072      ,0           ,6.27    ,5.899          ,1.063          
1        ,11     ,127      ,10        ,0    ,1         ,262144      ,0           ,6.469   ,5.88           ,1.1            
1        ,11     ,127      ,10        ,0    ,1         ,524288      ,0           ,6.787   ,6.19           ,1.097          
1        ,12     ,127      ,11        ,0    ,1         ,131072      ,0           ,6.3     ,5.948          ,1.059          
1        ,12     ,127      ,11        ,0    ,1         ,262144      ,0           ,6.409   ,5.886          ,1.089          
1        ,12     ,127      ,11        ,0    ,1         ,524288      ,0           ,6.835   ,6.208          ,1.101          
1        ,126    ,127      ,127       ,0    ,1         ,524288      ,0           ,8.173   ,7.264          ,1.125          
1        ,127    ,127      ,126       ,0    ,1         ,524288      ,0           ,10.076  ,9.226          ,1.092          
1        ,13     ,127      ,12        ,0    ,1         ,131072      ,0           ,6.368   ,5.901          ,1.079          
1        ,13     ,127      ,12        ,0    ,1         ,262144      ,0           ,6.421   ,5.88           ,1.092          
1        ,13     ,127      ,12        ,0    ,1         ,524288      ,0           ,6.839   ,6.194          ,1.104          
1        ,14     ,127      ,13        ,0    ,1         ,131072      ,0           ,6.395   ,5.872          ,1.089          
1        ,14     ,127      ,13        ,0    ,1         ,262144      ,0           ,6.503   ,5.877          ,1.107          
1        ,14     ,127      ,13        ,0    ,1         ,524288      ,0           ,6.88    ,6.164          ,1.116          
1        ,15     ,127      ,14        ,0    ,1         ,131072      ,0           ,6.403   ,5.93           ,1.08           
1        ,15     ,127      ,14        ,0    ,1         ,262144      ,0           ,6.474   ,5.884          ,1.1            
1        ,15     ,127      ,14        ,0    ,1         ,524288      ,0           ,6.868   ,6.187          ,1.11           
1        ,158    ,127      ,159       ,0    ,1         ,524288      ,0           ,10.078  ,10.642         ,0.947          
1        ,159    ,127      ,158       ,0    ,1         ,524288      ,0           ,10.118  ,9.204          ,1.099          
1        ,16     ,127      ,15        ,0    ,1         ,131072      ,0           ,6.394   ,5.9            ,1.084          
1        ,16     ,127      ,15        ,0    ,1         ,262144      ,0           ,6.51    ,5.885          ,1.106          
1        ,16     ,127      ,15        ,0    ,1         ,524288      ,0           ,6.885   ,6.184          ,1.113          
1        ,17     ,127      ,16        ,0    ,1         ,131072      ,0           ,6.419   ,5.902          ,1.088          
1        ,17     ,127      ,16        ,0    ,1         ,262144      ,0           ,6.443   ,5.892          ,1.094          
1        ,17     ,127      ,16        ,0    ,1         ,524288      ,0           ,6.877   ,6.168          ,1.115          
1        ,18     ,127      ,17        ,0    ,1         ,131072      ,0           ,6.353   ,5.855          ,1.085          
1        ,18     ,127      ,17        ,0    ,1         ,262144      ,0           ,6.454   ,5.822          ,1.109          
1        ,18     ,127      ,17        ,0    ,1         ,524288      ,0           ,6.848   ,6.121          ,1.119          
1        ,19     ,127      ,18        ,0    ,1         ,131072      ,0           ,6.363   ,5.853          ,1.087          
1        ,19     ,127      ,18        ,0    ,1         ,262144      ,0           ,6.488   ,5.836          ,1.112          
1        ,19     ,127      ,18        ,0    ,1         ,524288      ,0           ,6.848   ,6.086          ,1.125          
1        ,190    ,127      ,191       ,0    ,1         ,524288      ,0           ,9.995   ,9.184          ,1.088          
1        ,191    ,127      ,190       ,0    ,1         ,524288      ,0           ,12.276  ,9.915          ,1.238          
1        ,2      ,127      ,1         ,0    ,1         ,131072      ,0           ,6.402   ,5.946          ,1.077          
1        ,2      ,127      ,1         ,0    ,1         ,262144      ,0           ,6.344   ,5.861          ,1.082          
1        ,2      ,127      ,1         ,0    ,1         ,524288      ,0           ,6.832   ,6.237          ,1.095          
1        ,20     ,127      ,19        ,0    ,1         ,131072      ,0           ,6.357   ,5.855          ,1.086          
1        ,20     ,127      ,19        ,0    ,1         ,262144      ,0           ,6.454   ,5.801          ,1.113          
1        ,20     ,127      ,19        ,0    ,1         ,524288      ,0           ,6.885   ,6.087          ,1.131          
1        ,21     ,127      ,20        ,0    ,1         ,131072      ,0           ,6.334   ,5.871          ,1.079          
1        ,21     ,127      ,20        ,0    ,1         ,262144      ,0           ,6.447   ,5.828          ,1.106          
1        ,21     ,127      ,20        ,0    ,1         ,524288      ,0           ,6.838   ,6.109          ,1.119          
1        ,22     ,127      ,21        ,0    ,1         ,131072      ,0           ,6.332   ,5.799          ,1.092          
1        ,22     ,127      ,21        ,0    ,1         ,262144      ,0           ,6.496   ,5.803          ,1.119          
1        ,22     ,127      ,21        ,0    ,1         ,524288      ,0           ,6.777   ,6.132          ,1.105          
1        ,222    ,127      ,223       ,0    ,1         ,524288      ,0           ,12.182  ,9.981          ,1.221          
1        ,223    ,127      ,222       ,0    ,1         ,524288      ,0           ,12.302  ,9.928          ,1.239          
1        ,23     ,127      ,22        ,0    ,1         ,131072      ,0           ,6.339   ,5.909          ,1.073          
1        ,23     ,127      ,22        ,0    ,1         ,262144      ,0           ,6.48    ,5.855          ,1.107          
1        ,23     ,127      ,22        ,0    ,1         ,524288      ,0           ,6.778   ,6.092          ,1.113          
1        ,24     ,127      ,23        ,0    ,1         ,131072      ,0           ,6.294   ,5.838          ,1.078          
1        ,24     ,127      ,23        ,0    ,1         ,262144      ,0           ,6.405   ,5.793          ,1.106          
1        ,24     ,127      ,23        ,0    ,1         ,524288      ,0           ,6.784   ,6.107          ,1.111          
1        ,25     ,127      ,24        ,0    ,1         ,131072      ,0           ,6.231   ,5.747          ,1.084          
1        ,25     ,127      ,24        ,0    ,1         ,262144      ,0           ,6.36    ,5.753          ,1.105          
1        ,25     ,127      ,24        ,0    ,1         ,524288      ,0           ,6.774   ,6.079          ,1.114          
1        ,26     ,127      ,25        ,0    ,1         ,131072      ,0           ,6.24    ,5.775          ,1.081          
1        ,26     ,127      ,25        ,0    ,1         ,262144      ,0           ,6.38    ,5.759          ,1.108          
1        ,26     ,127      ,25        ,0    ,1         ,524288      ,0           ,6.772   ,6.087          ,1.112          
1        ,27     ,127      ,26        ,0    ,1         ,131072      ,0           ,6.257   ,5.79           ,1.081          
1        ,27     ,127      ,26        ,0    ,1         ,262144      ,0           ,6.308   ,5.715          ,1.104          
1        ,27     ,127      ,26        ,0    ,1         ,524288      ,0           ,6.698   ,6.051          ,1.107          
1        ,28     ,127      ,27        ,0    ,1         ,131072      ,0           ,6.198   ,5.69           ,1.089          
1        ,28     ,127      ,27        ,0    ,1         ,262144      ,0           ,6.311   ,5.574          ,1.132          
1        ,28     ,127      ,27        ,0    ,1         ,524288      ,0           ,6.642   ,5.886          ,1.128          
1        ,29     ,127      ,28        ,0    ,1         ,131072      ,0           ,6.248   ,5.676          ,1.101          
1        ,29     ,127      ,28        ,0    ,1         ,262144      ,0           ,6.278   ,5.589          ,1.123          
1        ,29     ,127      ,28        ,0    ,1         ,524288      ,0           ,6.62    ,5.869          ,1.128          
1        ,3      ,127      ,2         ,0    ,1         ,131072      ,0           ,6.295   ,5.9            ,1.067          
1        ,3      ,127      ,2         ,0    ,1         ,262144      ,0           ,6.376   ,5.875          ,1.085          
1        ,3      ,127      ,2         ,0    ,1         ,524288      ,0           ,6.822   ,6.19           ,1.102          
1        ,30     ,127      ,29        ,0    ,1         ,131072      ,0           ,6.232   ,5.751          ,1.084          
1        ,30     ,127      ,29        ,0    ,1         ,262144      ,0           ,6.349   ,5.703          ,1.113          
1        ,30     ,127      ,29        ,0    ,1         ,524288      ,0           ,6.694   ,5.947          ,1.126          
1        ,30     ,127      ,31        ,0    ,1         ,131072      ,0           ,6.225   ,5.751          ,1.083          
1        ,30     ,127      ,31        ,0    ,1         ,262144      ,0           ,6.316   ,5.765          ,1.096          
1        ,30     ,127      ,31        ,0    ,1         ,524288      ,0           ,6.704   ,5.923          ,1.132          
1        ,31     ,127      ,30        ,0    ,1         ,131072      ,0           ,6.201   ,5.699          ,1.088          
1        ,31     ,127      ,30        ,0    ,1         ,262144      ,0           ,6.294   ,5.64           ,1.116          
1        ,31     ,127      ,30        ,0    ,1         ,524288      ,0           ,6.631   ,5.888          ,1.126          
1        ,32     ,127      ,31        ,0    ,1         ,131072      ,0           ,6.276   ,5.67           ,1.107          
1        ,32     ,127      ,31        ,0    ,1         ,262144      ,0           ,6.284   ,5.626          ,1.117          
1        ,32     ,127      ,31        ,0    ,1         ,524288      ,0           ,6.7     ,5.912          ,1.133          
1        ,4      ,127      ,3         ,0    ,1         ,131072      ,0           ,6.378   ,5.926          ,1.076          
1        ,4      ,127      ,3         ,0    ,1         ,262144      ,0           ,6.362   ,5.836          ,1.09           
1        ,4      ,127      ,3         ,0    ,1         ,524288      ,0           ,6.813   ,6.219          ,1.096          
1        ,5      ,127      ,4         ,0    ,1         ,131072      ,0           ,6.271   ,5.891          ,1.065          
1        ,5      ,127      ,4         ,0    ,1         ,262144      ,0           ,6.535   ,5.868          ,1.114          
1        ,5      ,127      ,4         ,0    ,1         ,524288      ,0           ,6.808   ,6.157          ,1.106          
1        ,6      ,127      ,5         ,0    ,1         ,131072      ,0           ,6.295   ,5.882          ,1.07           
1        ,6      ,127      ,5         ,0    ,1         ,262144      ,0           ,6.433   ,5.828          ,1.104          
1        ,6      ,127      ,5         ,0    ,1         ,524288      ,0           ,6.813   ,6.177          ,1.103          
1        ,62     ,127      ,63        ,0    ,1         ,262144      ,0           ,6.244   ,5.56           ,1.123          
1        ,62     ,127      ,63        ,0    ,1         ,524288      ,0           ,6.488   ,5.727          ,1.133          
1        ,63     ,127      ,62        ,0    ,1         ,262144      ,0           ,6.178   ,5.581          ,1.107          
1        ,63     ,127      ,62        ,0    ,1         ,524288      ,0           ,6.561   ,5.853          ,1.121          
1        ,7      ,127      ,6         ,0    ,1         ,131072      ,0           ,6.28    ,5.8            ,1.083          
1        ,7      ,127      ,6         ,0    ,1         ,262144      ,0           ,6.411   ,5.844          ,1.097          
1        ,7      ,127      ,6         ,0    ,1         ,524288      ,0           ,6.777   ,6.178          ,1.097          
1        ,8      ,127      ,7         ,0    ,1         ,131072      ,0           ,6.291   ,5.92           ,1.063          
1        ,8      ,127      ,7         ,0    ,1         ,262144      ,0           ,6.468   ,5.847          ,1.106          
1        ,8      ,127      ,7         ,0    ,1         ,524288      ,0           ,6.755   ,6.166          ,1.095          
1        ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,6.319   ,5.856          ,1.079          
1        ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,6.416   ,5.939          ,1.08           
1        ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,6.813   ,6.176          ,1.103          
1        ,94     ,127      ,95        ,0    ,1         ,262144      ,0           ,7.802   ,6.755          ,1.155          
1        ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,8.19    ,7.181          ,1.141          
1        ,95     ,127      ,94        ,0    ,1         ,262144      ,0           ,7.858   ,6.758          ,1.163          
1        ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,8.135   ,7.19           ,1.131          
33       ,1      ,127      ,0         ,0    ,1         ,131072      ,0           ,6.491   ,5.574          ,1.165          
33       ,1      ,127      ,0         ,0    ,1         ,262144      ,0           ,8.253   ,7.194          ,1.147          
33       ,1      ,127      ,0         ,0    ,1         ,524288      ,0           ,12.266  ,10.009         ,1.226          
33       ,10     ,127      ,9         ,0    ,1         ,131072      ,0           ,6.364   ,5.704          ,1.116          
33       ,10     ,127      ,9         ,0    ,1         ,262144      ,0           ,8.217   ,7.2            ,1.141          
33       ,10     ,127      ,9         ,0    ,1         ,524288      ,0           ,12.318  ,10.019         ,1.229          
33       ,11     ,127      ,10        ,0    ,1         ,131072      ,0           ,6.354   ,5.654          ,1.124          
33       ,11     ,127      ,10        ,0    ,1         ,262144      ,0           ,8.271   ,7.201          ,1.149          
33       ,11     ,127      ,10        ,0    ,1         ,524288      ,0           ,12.284  ,10.085         ,1.218          
33       ,12     ,127      ,11        ,0    ,1         ,131072      ,0           ,6.441   ,5.694          ,1.131          
33       ,12     ,127      ,11        ,0    ,1         ,262144      ,0           ,8.296   ,7.195          ,1.153          
33       ,12     ,127      ,11        ,0    ,1         ,524288      ,0           ,12.298  ,10.015         ,1.228          
33       ,126    ,127      ,127       ,0    ,1         ,524288      ,0           ,8.335   ,7.202          ,1.157          
33       ,127    ,127      ,126       ,0    ,1         ,524288      ,0           ,8.317   ,7.25           ,1.147          
33       ,13     ,127      ,12        ,0    ,1         ,131072      ,0           ,6.396   ,5.64           ,1.134          
33       ,13     ,127      ,12        ,0    ,1         ,262144      ,0           ,8.318   ,7.155          ,1.163          
33       ,13     ,127      ,12        ,0    ,1         ,524288      ,0           ,12.234  ,9.967          ,1.227          
33       ,14     ,127      ,13        ,0    ,1         ,131072      ,0           ,6.307   ,5.584          ,1.13           
33       ,14     ,127      ,13        ,0    ,1         ,262144      ,0           ,8.171   ,7.189          ,1.137          
33       ,14     ,127      ,13        ,0    ,1         ,524288      ,0           ,12.319  ,9.981          ,1.234          
33       ,15     ,127      ,14        ,0    ,1         ,131072      ,0           ,6.32    ,5.651          ,1.118          
33       ,15     ,127      ,14        ,0    ,1         ,262144      ,0           ,8.318   ,7.207          ,1.154          
33       ,15     ,127      ,14        ,0    ,1         ,524288      ,0           ,12.309  ,9.993          ,1.232          
33       ,158    ,127      ,159       ,0    ,1         ,524288      ,0           ,8.192   ,8.522          ,0.961          
33       ,159    ,127      ,158       ,0    ,1         ,524288      ,0           ,10.165  ,9.181          ,1.107          
33       ,16     ,127      ,15        ,0    ,1         ,131072      ,0           ,6.325   ,5.611          ,1.127          
33       ,16     ,127      ,15        ,0    ,1         ,262144      ,0           ,8.215   ,7.179          ,1.144          
33       ,16     ,127      ,15        ,0    ,1         ,524288      ,0           ,12.35   ,9.958          ,1.24           
33       ,17     ,127      ,16        ,0    ,1         ,131072      ,0           ,6.27    ,5.571          ,1.125          
33       ,17     ,127      ,16        ,0    ,1         ,262144      ,0           ,8.148   ,7.193          ,1.133          
33       ,17     ,127      ,16        ,0    ,1         ,524288      ,0           ,12.233  ,10.004         ,1.223          
33       ,18     ,127      ,17        ,0    ,1         ,131072      ,0           ,6.334   ,5.714          ,1.109          
33       ,18     ,127      ,17        ,0    ,1         ,262144      ,0           ,8.199   ,7.087          ,1.157          
33       ,18     ,127      ,17        ,0    ,1         ,524288      ,0           ,12.237  ,10.111         ,1.21           
33       ,19     ,127      ,18        ,0    ,1         ,131072      ,0           ,6.299   ,5.656          ,1.114          
33       ,19     ,127      ,18        ,0    ,1         ,262144      ,0           ,8.243   ,7.244          ,1.138          
33       ,19     ,127      ,18        ,0    ,1         ,524288      ,0           ,12.324  ,10.002         ,1.232          
33       ,190    ,127      ,191       ,0    ,1         ,524288      ,0           ,9.997   ,9.052          ,1.104          
33       ,191    ,127      ,190       ,0    ,1         ,524288      ,0           ,10.045  ,9.141          ,1.099          
33       ,2      ,127      ,1         ,0    ,1         ,131072      ,0           ,6.352   ,5.582          ,1.138          
33       ,2      ,127      ,1         ,0    ,1         ,262144      ,0           ,8.282   ,7.052          ,1.174          
33       ,2      ,127      ,1         ,0    ,1         ,524288      ,0           ,12.172  ,10.033         ,1.213          
33       ,20     ,127      ,19        ,0    ,1         ,131072      ,0           ,6.296   ,5.599          ,1.125          
33       ,20     ,127      ,19        ,0    ,1         ,262144      ,0           ,8.165   ,7.22           ,1.131          
33       ,20     ,127      ,19        ,0    ,1         ,524288      ,0           ,12.199  ,10.085         ,1.21           
33       ,21     ,127      ,20        ,0    ,1         ,131072      ,0           ,6.226   ,5.722          ,1.088          
33       ,21     ,127      ,20        ,0    ,1         ,262144      ,0           ,8.198   ,7.164          ,1.144          
33       ,21     ,127      ,20        ,0    ,1         ,524288      ,0           ,12.268  ,10.041         ,1.222          
33       ,22     ,127      ,21        ,0    ,1         ,131072      ,0           ,6.22    ,5.589          ,1.113          
33       ,22     ,127      ,21        ,0    ,1         ,262144      ,0           ,8.302   ,7.141          ,1.163          
33       ,22     ,127      ,21        ,0    ,1         ,524288      ,0           ,12.228  ,9.975          ,1.226          
33       ,23     ,127      ,22        ,0    ,1         ,131072      ,0           ,6.258   ,5.695          ,1.099          
33       ,23     ,127      ,22        ,0    ,1         ,262144      ,0           ,8.148   ,7.198          ,1.132          
33       ,23     ,127      ,22        ,0    ,1         ,524288      ,0           ,12.264  ,10.187         ,1.204          
33       ,24     ,127      ,23        ,0    ,1         ,131072      ,0           ,6.209   ,5.592          ,1.11           
33       ,24     ,127      ,23        ,0    ,1         ,262144      ,0           ,8.266   ,7.321          ,1.129          
33       ,24     ,127      ,23        ,0    ,1         ,524288      ,0           ,12.281  ,10.095         ,1.216          
33       ,25     ,127      ,24        ,0    ,1         ,131072      ,0           ,6.292   ,5.609          ,1.122          
33       ,25     ,127      ,24        ,0    ,1         ,262144      ,0           ,8.144   ,7.189          ,1.133          
33       ,25     ,127      ,24        ,0    ,1         ,524288      ,0           ,12.246  ,10.175         ,1.203          
33       ,26     ,127      ,25        ,0    ,1         ,131072      ,0           ,6.234   ,5.568          ,1.12           
33       ,26     ,127      ,25        ,0    ,1         ,262144      ,0           ,8.161   ,7.122          ,1.146          
33       ,26     ,127      ,25        ,0    ,1         ,524288      ,0           ,12.324  ,10.09          ,1.221          
33       ,27     ,127      ,26        ,0    ,1         ,131072      ,0           ,6.151   ,5.538          ,1.111          
33       ,27     ,127      ,26        ,0    ,1         ,262144      ,0           ,8.236   ,7.305          ,1.128          
33       ,27     ,127      ,26        ,0    ,1         ,524288      ,0           ,12.232  ,10.052         ,1.217          
33       ,28     ,127      ,27        ,0    ,1         ,131072      ,0           ,6.124   ,5.438          ,1.126          
33       ,28     ,127      ,27        ,0    ,1         ,262144      ,0           ,8.176   ,7.175          ,1.14           
33       ,28     ,127      ,27        ,0    ,1         ,524288      ,0           ,12.337  ,10.104         ,1.221          
33       ,29     ,127      ,28        ,0    ,1         ,131072      ,0           ,6.242   ,5.585          ,1.118          
33       ,29     ,127      ,28        ,0    ,1         ,262144      ,0           ,8.103   ,7.098          ,1.142          
33       ,29     ,127      ,28        ,0    ,1         ,524288      ,0           ,12.27   ,9.972          ,1.23           
33       ,3      ,127      ,2         ,0    ,1         ,131072      ,0           ,6.495   ,5.674          ,1.145          
33       ,3      ,127      ,2         ,0    ,1         ,262144      ,0           ,8.382   ,7.279          ,1.151          
33       ,3      ,127      ,2         ,0    ,1         ,524288      ,0           ,12.323  ,10.048         ,1.226          
33       ,30     ,127      ,29        ,0    ,1         ,131072      ,0           ,6.113   ,5.566          ,1.098          
33       ,30     ,127      ,29        ,0    ,1         ,262144      ,0           ,8.127   ,7.133          ,1.139          
33       ,30     ,127      ,29        ,0    ,1         ,524288      ,0           ,12.327  ,10.003         ,1.232          
33       ,30     ,127      ,31        ,0    ,1         ,262144      ,0           ,8.124   ,7.257          ,1.12           
33       ,30     ,127      ,31        ,0    ,1         ,524288      ,0           ,12.306  ,10.033         ,1.227          
33       ,31     ,127      ,30        ,0    ,1         ,262144      ,0           ,9.811   ,8.866          ,1.107          
33       ,31     ,127      ,30        ,0    ,1         ,524288      ,0           ,13.414  ,12.307         ,1.09           
33       ,32     ,127      ,31        ,0    ,1         ,262144      ,0           ,9.776   ,8.965          ,1.09           
33       ,32     ,127      ,31        ,0    ,1         ,524288      ,0           ,13.442  ,12.27          ,1.096          
33       ,4      ,127      ,3         ,0    ,1         ,131072      ,0           ,6.465   ,5.766          ,1.121          
33       ,4      ,127      ,3         ,0    ,1         ,262144      ,0           ,8.427   ,7.291          ,1.156          
33       ,4      ,127      ,3         ,0    ,1         ,524288      ,0           ,12.32   ,9.978          ,1.235          
33       ,5      ,127      ,4         ,0    ,1         ,131072      ,0           ,6.426   ,5.788          ,1.11           
33       ,5      ,127      ,4         ,0    ,1         ,262144      ,0           ,8.366   ,7.199          ,1.162          
33       ,5      ,127      ,4         ,0    ,1         ,524288      ,0           ,12.176  ,10.016         ,1.216          
33       ,6      ,127      ,5         ,0    ,1         ,131072      ,0           ,6.393   ,5.86           ,1.091          
33       ,6      ,127      ,5         ,0    ,1         ,262144      ,0           ,8.325   ,7.219          ,1.153          
33       ,6      ,127      ,5         ,0    ,1         ,524288      ,0           ,12.363  ,10.053         ,1.23           
33       ,62     ,127      ,63        ,0    ,1         ,262144      ,0           ,6.486   ,5.74           ,1.13           
33       ,62     ,127      ,63        ,0    ,1         ,524288      ,0           ,6.548   ,5.806          ,1.128          
33       ,63     ,127      ,62        ,0    ,1         ,262144      ,0           ,6.531   ,5.801          ,1.126          
33       ,63     ,127      ,62        ,0    ,1         ,524288      ,0           ,6.656   ,5.814          ,1.145          
33       ,7      ,127      ,6         ,0    ,1         ,131072      ,0           ,6.511   ,5.718          ,1.139          
33       ,7      ,127      ,6         ,0    ,1         ,262144      ,0           ,8.366   ,7.213          ,1.16           
33       ,7      ,127      ,6         ,0    ,1         ,524288      ,0           ,12.114  ,9.932          ,1.22           
33       ,8      ,127      ,7         ,0    ,1         ,131072      ,0           ,6.339   ,5.763          ,1.1            
33       ,8      ,127      ,7         ,0    ,1         ,262144      ,0           ,8.297   ,7.236          ,1.147          
33       ,8      ,127      ,7         ,0    ,1         ,524288      ,0           ,12.324  ,10.103         ,1.22           
33       ,9      ,127      ,8         ,0    ,1         ,131072      ,0           ,6.418   ,5.873          ,1.093          
33       ,9      ,127      ,8         ,0    ,1         ,262144      ,0           ,8.238   ,7.141          ,1.154          
33       ,9      ,127      ,8         ,0    ,1         ,524288      ,0           ,12.367  ,10.026         ,1.233          
33       ,94     ,127      ,95        ,0    ,1         ,524288      ,0           ,6.582   ,5.815          ,1.132          
33       ,95     ,127      ,94        ,0    ,1         ,524288      ,0           ,6.589   ,5.81           ,1.134          
alignment,branch ,length   ,perc-zero ,pos  ,rand      ,rand-addr   ,sunil1      ,strchr0 ,sunil1/strchr0 
0        ,0      ,16       ,0         ,15   ,1         ,0           ,4.581       ,4.497   ,1.019          
0        ,0      ,16       ,0.1       ,15   ,1         ,0           ,4.577       ,4.392   ,1.042          
0        ,0      ,16       ,0.25      ,15   ,1         ,0           ,4.655       ,4.354   ,1.069          
0        ,0      ,16       ,0.33      ,15   ,1         ,0           ,4.501       ,4.248   ,1.06           
0        ,0      ,16       ,0.5       ,15   ,1         ,0           ,4.586       ,4.435   ,1.034          
0        ,0      ,16       ,0.66      ,15   ,1         ,0           ,4.567       ,4.431   ,1.031          
0        ,0      ,16       ,0.75      ,15   ,1         ,0           ,4.59        ,4.427   ,1.037          
0        ,0      ,16       ,0.9       ,15   ,1         ,0           ,4.537       ,4.374   ,1.037          
0        ,0      ,16       ,1         ,15   ,1         ,0           ,4.581       ,4.495   ,1.019          
0        ,1      ,16       ,0         ,15   ,1         ,0           ,4.563       ,4.32    ,1.056          
0        ,1      ,16       ,0.1       ,15   ,1         ,0           ,4.742       ,4.404   ,1.077          
0        ,1      ,16       ,0.25      ,15   ,1         ,0           ,4.626       ,4.354   ,1.062          
0        ,1      ,16       ,0.33      ,15   ,1         ,0           ,4.652       ,4.349   ,1.07           
0        ,1      ,16       ,0.5       ,15   ,1         ,0           ,4.723       ,4.442   ,1.063          
0        ,1      ,16       ,0.66      ,15   ,1         ,0           ,4.703       ,4.469   ,1.052          
0        ,1      ,16       ,0.75      ,15   ,1         ,0           ,4.707       ,4.464   ,1.054          
0        ,1      ,16       ,0.9       ,15   ,1         ,0           ,4.693       ,4.396   ,1.068          
0        ,1      ,16       ,1         ,15   ,1         ,0           ,4.698       ,4.47    ,1.051          
1        ,0      ,16       ,0         ,15   ,1         ,0           ,4.829       ,4.486   ,1.076          
1        ,0      ,16       ,0.1       ,15   ,1         ,0           ,4.781       ,4.457   ,1.073          
1        ,0      ,16       ,0.25      ,15   ,1         ,0           ,4.68        ,4.452   ,1.051          
1        ,0      ,16       ,0.33      ,15   ,1         ,0           ,4.762       ,4.426   ,1.076          
1        ,0      ,16       ,0.5       ,15   ,1         ,0           ,4.78        ,4.4     ,1.087          
1        ,0      ,16       ,0.66      ,15   ,1         ,0           ,4.639       ,4.454   ,1.042          
1        ,0      ,16       ,0.75      ,15   ,1         ,0           ,4.763       ,4.326   ,1.101          
1        ,0      ,16       ,0.9       ,15   ,1         ,0           ,4.677       ,4.411   ,1.06           
1        ,0      ,16       ,1         ,15   ,1         ,0           ,4.835       ,4.475   ,1.08           
1        ,1      ,16       ,0         ,15   ,1         ,0           ,4.816       ,4.408   ,1.093          
1        ,1      ,16       ,0.1       ,15   ,1         ,0           ,4.852       ,4.462   ,1.087          
1        ,1      ,16       ,0.25      ,15   ,1         ,0           ,4.819       ,4.484   ,1.075          
1        ,1      ,16       ,0.33      ,15   ,1         ,0           ,4.793       ,4.394   ,1.091          
1        ,1      ,16       ,0.5       ,15   ,1         ,0           ,4.829       ,4.447   ,1.086          
1        ,1      ,16       ,0.66      ,15   ,1         ,0           ,4.83        ,4.425   ,1.091          
1        ,1      ,16       ,0.75      ,15   ,1         ,0           ,4.775       ,4.457   ,1.071          
1        ,1      ,16       ,0.9       ,15   ,1         ,0           ,4.811       ,4.435   ,1.085          
1        ,1      ,16       ,1         ,15   ,1         ,0           ,4.909       ,4.441   ,1.106          
alignment,branch ,length   ,perc-zero ,pos  ,rand      ,rand-addr   ,region-size ,sunil1  ,strchr0        ,sunil1/strchr0 
0        ,0      ,16       ,0         ,15   ,1         ,1           ,131072      ,5.076   ,4.786          ,1.061          
0        ,0      ,16       ,0         ,15   ,1         ,1           ,262144      ,5.169   ,4.73           ,1.093          
0        ,0      ,16       ,0         ,15   ,1         ,1           ,524288      ,5.4     ,5.037          ,1.072          
0        ,0      ,16       ,0.1       ,15   ,1         ,1           ,131072      ,5.074   ,4.753          ,1.068          
0        ,0      ,16       ,0.1       ,15   ,1         ,1           ,262144      ,5.148   ,4.808          ,1.071          
0        ,0      ,16       ,0.1       ,15   ,1         ,1           ,524288      ,5.396   ,4.967          ,1.086          
