
Results For: strcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
5     ,7      ,128  ,127      ,9.755  ,13.239 ,0.737   
5     ,7      ,132  ,127      ,9.784  ,12.167 ,0.804   
5     ,7      ,136  ,127      ,9.778  ,12.09  ,0.809   
5     ,7      ,140  ,127      ,9.804  ,12.132 ,0.808   
5     ,7      ,144  ,127      ,9.742  ,12.109 ,0.805   
5     ,7      ,148  ,127      ,9.762  ,12.091 ,0.807   
5     ,7      ,152  ,127      ,9.633  ,12.065 ,0.798   
5     ,7      ,156  ,127      ,13.156 ,11.491 ,1.145   
5     ,7      ,16   ,127      ,5.453  ,8.028  ,0.679   
5     ,7      ,160  ,127      ,13.121 ,12.672 ,1.035   
5     ,7      ,164  ,127      ,13.228 ,12.309 ,1.075   
5     ,7      ,168  ,127      ,13.214 ,12.327 ,1.072   
5     ,7      ,172  ,127      ,13.205 ,12.419 ,1.063   
5     ,7      ,176  ,127      ,13.146 ,12.444 ,1.056   
5     ,7      ,180  ,127      ,13.18  ,12.352 ,1.067   
5     ,7      ,184  ,127      ,13.031 ,12.38  ,1.053   
5     ,7      ,188  ,127      ,12.723 ,11.674 ,1.09    
5     ,7      ,192  ,127      ,12.835 ,13.869 ,0.925   
5     ,7      ,196  ,127      ,12.95  ,13.456 ,0.962   
5     ,7      ,20   ,127      ,5.441  ,7.982  ,0.682   
5     ,7      ,200  ,127      ,12.838 ,13.564 ,0.946   
5     ,7      ,204  ,127      ,12.863 ,13.482 ,0.954   
5     ,7      ,208  ,127      ,13.11  ,13.453 ,0.975   
5     ,7      ,212  ,127      ,12.926 ,13.54  ,0.955   
5     ,7      ,216  ,127      ,12.639 ,13.57  ,0.931   
5     ,7      ,220  ,127      ,13.2   ,13.02  ,1.014   
5     ,7      ,224  ,127      ,13.08  ,13.758 ,0.951   
5     ,7      ,228  ,127      ,13.024 ,13.365 ,0.975   
5     ,7      ,232  ,127      ,13.083 ,13.219 ,0.99    
5     ,7      ,236  ,127      ,13.111 ,13.3   ,0.986   
5     ,7      ,24   ,127      ,5.452  ,7.947  ,0.686   
5     ,7      ,240  ,127      ,13.051 ,13.466 ,0.969   
5     ,7      ,244  ,127      ,13.111 ,13.324 ,0.984   
5     ,7      ,248  ,127      ,13.141 ,13.355 ,0.984   
5     ,7      ,252  ,127      ,16.192 ,14.837 ,1.091   
5     ,7      ,256  ,127      ,16.157 ,15.597 ,1.036   
5     ,7      ,260  ,127      ,16.117 ,15.424 ,1.045   
5     ,7      ,264  ,127      ,16.043 ,15.309 ,1.048   
5     ,7      ,268  ,127      ,16.112 ,15.297 ,1.053   
5     ,7      ,272  ,127      ,16.194 ,15.158 ,1.068   
5     ,7      ,276  ,127      ,16.155 ,15.31  ,1.055   
