
Results For: strcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
0     ,4      ,220  ,127      ,12.342 ,11.575 ,1.066   
0     ,4      ,224  ,127      ,13.12  ,11.511 ,1.14    
0     ,4      ,228  ,127      ,12.282 ,13.598 ,0.903   
0     ,4      ,232  ,127      ,12.276 ,13.613 ,0.902   
0     ,4      ,236  ,127      ,12.308 ,12.053 ,1.021   
0     ,4      ,24   ,127      ,5.231  ,7.777  ,0.673   
0     ,4      ,240  ,127      ,12.363 ,13.571 ,0.911   
0     ,4      ,244  ,127      ,12.37  ,12.156 ,1.018   
0     ,4      ,248  ,127      ,12.365 ,12.106 ,1.021   
0     ,4      ,252  ,127      ,12.391 ,12.129 ,1.022   
0     ,4      ,256  ,127      ,17.072 ,16.982 ,1.005   
0     ,4      ,260  ,127      ,16.081 ,18.574 ,0.866   
0     ,4      ,264  ,127      ,16.013 ,17.998 ,0.89    
0     ,4      ,268  ,127      ,16.051 ,17.473 ,0.919   
0     ,4      ,272  ,127      ,16.048 ,17.691 ,0.907   
0     ,4      ,276  ,127      ,16.09  ,17.156 ,0.938   
0     ,4      ,28   ,127      ,5.244  ,7.699  ,0.681   
0     ,4      ,280  ,127      ,16.097 ,17.246 ,0.933   
0     ,4      ,284  ,127      ,16.092 ,17.192 ,0.936   
0     ,4      ,288  ,127      ,16.535 ,18.169 ,0.91    
0     ,4      ,292  ,127      ,15.571 ,19.063 ,0.817   
0     ,4      ,296  ,127      ,15.53  ,18.87  ,0.823   
0     ,4      ,300  ,127      ,15.527 ,17.606 ,0.882   
0     ,4      ,304  ,127      ,15.538 ,18.523 ,0.839   
0     ,4      ,308  ,127      ,15.532 ,17.434 ,0.891   
0     ,4      ,312  ,127      ,15.455 ,17.555 ,0.88    
0     ,4      ,316  ,127      ,15.982 ,17.966 ,0.89    
0     ,4      ,32   ,127      ,6.352  ,5.746  ,1.105   
0     ,4      ,320  ,127      ,18.125 ,18.566 ,0.976   
0     ,4      ,324  ,127      ,17.118 ,19.474 ,0.879   
0     ,4      ,328  ,127      ,17.008 ,19.233 ,0.884   
0     ,4      ,332  ,127      ,17.043 ,18.266 ,0.933   
0     ,4      ,336  ,127      ,17.216 ,19.163 ,0.898   
0     ,4      ,340  ,127      ,17.079 ,17.867 ,0.956   
0     ,4      ,344  ,127      ,17.11  ,17.953 ,0.953   
0     ,4      ,348  ,127      ,16.486 ,17.973 ,0.917   
0     ,4      ,352  ,127      ,17.614 ,19.514 ,0.903   
0     ,4      ,356  ,127      ,16.164 ,19.897 ,0.812   
0     ,4      ,36   ,127      ,6.334  ,8.284  ,0.765   
0     ,4      ,360  ,127      ,16.173 ,19.431 ,0.832   
0     ,4      ,364  ,127      ,16.115 ,18.409 ,0.875   
0     ,4      ,368  ,127      ,16.188 ,19.515 ,0.83    
0     ,4      ,372  ,127      ,16.115 ,18.337 ,0.879   
0     ,4      ,376  ,127      ,16.173 ,18.358 ,0.881   
0     ,4      ,380  ,127      ,15.97  ,18.626 ,0.857   
0     ,4      ,384  ,127      ,21.258 ,18.288 ,1.162   
0     ,4      ,388  ,127      ,19.493 ,20.574 ,0.947   
0     ,4      ,392  ,127      ,19.496 ,20.049 ,0.972   
0     ,4      ,396  ,127      ,19.493 ,19.322 ,1.009   
0     ,4      ,4    ,127      ,4.766  ,5.94   ,0.802   
0     ,4      ,40   ,127      ,6.334  ,8.895  ,0.712   
0     ,4      ,400  ,127      ,19.442 ,20.675 ,0.94    
0     ,4      ,404  ,127      ,19.509 ,19.355 ,1.008   
0     ,4      ,408  ,127      ,19.282 ,18.803 ,1.025   
0     ,4      ,412  ,127      ,18.948 ,18.743 ,1.011   
0     ,4      ,416  ,127      ,19.884 ,19.705 ,1.009   
0     ,4      ,420  ,127      ,19.093 ,21.112 ,0.904   
0     ,4      ,424  ,127      ,19.133 ,20.555 ,0.931   
0     ,4      ,428  ,127      ,19.178 ,19.288 ,0.994   
0     ,4      ,432  ,127      ,19.18  ,20.558 ,0.933   
0     ,4      ,436  ,127      ,19.135 ,19.256 ,0.994   
0     ,4      ,44   ,127      ,6.344  ,8.214  ,0.772   
0     ,4      ,440  ,127      ,19.13  ,19.272 ,0.993   
0     ,4      ,444  ,127      ,19.184 ,19.462 ,0.986   
0     ,4      ,448  ,127      ,22.006 ,20.321 ,1.083   
0     ,4      ,452  ,127      ,20.52  ,21.651 ,0.948   
0     ,4      ,456  ,127      ,20.52  ,21.029 ,0.976   
0     ,4      ,460  ,127      ,20.522 ,19.805 ,1.036   
0     ,4      ,464  ,127      ,20.518 ,21.276 ,0.964   
0     ,4      ,468  ,127      ,20.599 ,19.809 ,1.04    
0     ,4      ,472  ,127      ,20.476 ,19.879 ,1.03    
0     ,4      ,476  ,127      ,20.029 ,19.941 ,1.004   
0     ,4      ,48   ,127      ,6.364  ,8.986  ,0.708   
0     ,4      ,480  ,127      ,20.821 ,20.744 ,1.004   
0     ,4      ,484  ,127      ,19.83  ,21.985 ,0.902   
0     ,4      ,488  ,127      ,19.871 ,21.271 ,0.934   
0     ,4      ,492  ,127      ,19.949 ,20.291 ,0.983   
0     ,4      ,496  ,127      ,19.897 ,21.413 ,0.929   
0     ,4      ,500  ,127      ,19.935 ,20.284 ,0.983   
0     ,4      ,504  ,127      ,19.866 ,20.322 ,0.978   
0     ,4      ,508  ,127      ,19.706 ,20.303 ,0.971   
0     ,4      ,512  ,127      ,25.109 ,20.367 ,1.233   
0     ,4      ,52   ,127      ,6.375  ,8.317  ,0.767   
0     ,4      ,56   ,127      ,6.361  ,8.289  ,0.767   
0     ,4      ,60   ,127      ,6.25   ,8.38   ,0.746   
0     ,4      ,64   ,127      ,8.8    ,7.388  ,1.191   
0     ,4      ,68   ,127      ,7.792  ,10.706 ,0.728   
0     ,4      ,72   ,127      ,7.79   ,10.402 ,0.749   
0     ,4      ,76   ,127      ,7.805  ,10.34  ,0.755   
0     ,4      ,80   ,127      ,7.809  ,10.347 ,0.755   
0     ,4      ,84   ,127      ,7.875  ,10.27  ,0.767   
0     ,4      ,88   ,127      ,7.823  ,10.318 ,0.758   
0     ,4      ,92   ,127      ,7.604  ,10.395 ,0.732   
0     ,4      ,96   ,127      ,8.835  ,8.4    ,1.052   
0     ,5      ,13   ,127      ,5.016  ,7.461  ,0.672   
0     ,5      ,5    ,127      ,4.701  ,5.786  ,0.813   
0     ,6      ,14   ,127      ,5.029  ,7.614  ,0.66    
0     ,6      ,6    ,127      ,4.721  ,5.771  ,0.818   
0     ,7      ,15   ,127      ,5.069  ,7.563  ,0.67    
0     ,7      ,7    ,127      ,4.703  ,5.77   ,0.815   
1     ,0      ,1    ,127      ,4.592  ,5.03   ,0.913   
1     ,0      ,1024 ,127      ,35.549 ,30.97  ,1.148   
1     ,0      ,128  ,127      ,8.764  ,8.937  ,0.981   
1     ,0      ,16   ,127      ,5.222  ,7.846  ,0.666   
1     ,0      ,2    ,127      ,4.68   ,5.237  ,0.894   
1     ,0      ,256  ,127      ,14.685 ,14.937 ,0.983   
1     ,0      ,32   ,127      ,5.531  ,5.733  ,0.965   
1     ,0      ,4    ,127      ,5.17   ,7.856  ,0.658   
1     ,0      ,512  ,127      ,21.32  ,19.461 ,1.096   
1     ,0      ,64   ,127      ,7.499  ,7.563  ,0.992   
1     ,0      ,8    ,127      ,5.234  ,7.873  ,0.665   
1     ,0      ,9    ,127      ,5.008  ,7.441  ,0.673   
1     ,1      ,1    ,127      ,4.679  ,5.171  ,0.905   
1     ,1      ,16   ,127      ,5.129  ,7.698  ,0.666   
1     ,2      ,16   ,127      ,5.133  ,7.68   ,0.668   
1     ,6      ,1024 ,127      ,35.353 ,29.714 ,1.19    
1     ,7      ,100  ,127      ,8.226  ,11.138 ,0.739   
1     ,7      ,104  ,127      ,8.311  ,12.016 ,0.692   
1     ,7      ,108  ,127      ,8.199  ,11.603 ,0.707   
1     ,7      ,112  ,127      ,8.218  ,12.164 ,0.676   
1     ,7      ,116  ,127      ,8.222  ,11.859 ,0.693   
1     ,7      ,120  ,127      ,8.077  ,11.681 ,0.692   
1     ,7      ,124  ,127      ,8.003  ,11.729 ,0.682   
1     ,7      ,128  ,127      ,10.071 ,9.961  ,1.011   
1     ,7      ,132  ,127      ,9.528  ,13.272 ,0.718   
1     ,7      ,136  ,127      ,9.557  ,13.335 ,0.717   
1     ,7      ,140  ,127      ,9.532  ,12.598 ,0.757   
1     ,7      ,144  ,127      ,9.471  ,13.49  ,0.702   
1     ,7      ,148  ,127      ,9.491  ,12.131 ,0.782   
1     ,7      ,152  ,127      ,9.381  ,12.366 ,0.759   
1     ,7      ,156  ,127      ,9.439  ,12.201 ,0.774   
1     ,7      ,16   ,127      ,5.262  ,7.865  ,0.669   
1     ,7      ,160  ,127      ,14.056 ,10.804 ,1.301   
1     ,7      ,164  ,127      ,13.238 ,12.898 ,1.026   
1     ,7      ,168  ,127      ,13.362 ,12.682 ,1.054   
1     ,7      ,172  ,127      ,13.336 ,12.232 ,1.09    
1     ,7      ,176  ,127      ,13.274 ,12.961 ,1.024   
1     ,7      ,180  ,127      ,13.303 ,12.009 ,1.108   
1     ,7      ,184  ,127      ,12.654 ,11.894 ,1.064   
1     ,7      ,188  ,127      ,12.568 ,12.052 ,1.043   
1     ,7      ,192  ,127      ,14.897 ,11.537 ,1.291   
1     ,7      ,196  ,127      ,12.524 ,13.229 ,0.947   
1     ,7      ,20   ,127      ,5.237  ,7.828  ,0.669   
1     ,7      ,200  ,127      ,12.554 ,13.223 ,0.949   
1     ,7      ,204  ,127      ,12.53  ,12.72  ,0.985   
1     ,7      ,208  ,127      ,12.581 ,13.284 ,0.947   
1     ,7      ,212  ,127      ,12.613 ,12.687 ,0.994   
1     ,7      ,216  ,127      ,12.423 ,12.572 ,0.988   
1     ,7      ,220  ,127      ,12.453 ,12.624 ,0.986   
1     ,7      ,224  ,127      ,13.083 ,12.492 ,1.047   
1     ,7      ,228  ,127      ,12.278 ,13.181 ,0.932   
1     ,7      ,232  ,127      ,12.373 ,13.278 ,0.932   
1     ,7      ,236  ,127      ,12.33  ,12.695 ,0.971   
1     ,7      ,24   ,127      ,5.248  ,7.764  ,0.676   
1     ,7      ,240  ,127      ,12.388 ,13.294 ,0.932   
1     ,7      ,244  ,127      ,12.305 ,12.768 ,0.964   
1     ,7      ,248  ,127      ,12.044 ,12.683 ,0.95    
1     ,7      ,252  ,127      ,12.29  ,12.625 ,0.973   
1     ,7      ,256  ,127      ,17.093 ,17.076 ,1.001   
1     ,7      ,260  ,127      ,16.047 ,18.073 ,0.888   
1     ,7      ,264  ,127      ,15.975 ,18.012 ,0.887   
1     ,7      ,268  ,127      ,16.049 ,17.6   ,0.912   
1     ,7      ,272  ,127      ,16.051 ,17.601 ,0.912   
1     ,7      ,276  ,127      ,16.056 ,17.247 ,0.931   
1     ,7      ,28   ,127      ,5.233  ,7.737  ,0.676   
1     ,7      ,280  ,127      ,16.005 ,17.281 ,0.926   
1     ,7      ,284  ,127      ,16.162 ,17.219 ,0.939   
1     ,7      ,288  ,127      ,16.532 ,17.933 ,0.922   
1     ,7      ,292  ,127      ,15.518 ,18.255 ,0.85    
1     ,7      ,296  ,127      ,15.465 ,19.01  ,0.813   
1     ,7      ,300  ,127      ,15.608 ,17.614 ,0.886   
1     ,7      ,304  ,127      ,15.458 ,18.555 ,0.833   
1     ,7      ,308  ,127      ,15.462 ,17.544 ,0.881   
1     ,7      ,312  ,127      ,15.017 ,17.598 ,0.853   
1     ,7      ,316  ,127      ,16.296 ,17.915 ,0.91    
1     ,7      ,32   ,127      ,6.334  ,6.886  ,0.92    
1     ,7      ,320  ,127      ,17.955 ,18.491 ,0.971   
1     ,7      ,324  ,127      ,17.067 ,18.786 ,0.908   
1     ,7      ,328  ,127      ,16.966 ,19.219 ,0.883   
1     ,7      ,332  ,127      ,17.099 ,18.066 ,0.946   
1     ,7      ,336  ,127      ,17.075 ,19.202 ,0.889   
1     ,7      ,340  ,127      ,17.125 ,17.974 ,0.953   
1     ,7      ,344  ,127      ,16.595 ,17.929 ,0.926   
1     ,7      ,348  ,127      ,16.525 ,18.009 ,0.918   
1     ,7      ,352  ,127      ,17.583 ,19.487 ,0.902   
1     ,7      ,356  ,127      ,16.184 ,19.284 ,0.839   
1     ,7      ,36   ,127      ,6.334  ,9.775  ,0.648   
1     ,7      ,360  ,127      ,16.138 ,19.661 ,0.821   
1     ,7      ,364  ,127      ,16.1   ,18.482 ,0.871   
1     ,7      ,368  ,127      ,16.139 ,19.529 ,0.826   
1     ,7      ,372  ,127      ,16.101 ,18.429 ,0.874   
1     ,7      ,376  ,127      ,15.611 ,18.332 ,0.852   
1     ,7      ,380  ,127      ,17.079 ,18.81  ,0.908   
1     ,7      ,384  ,127      ,20.801 ,17.989 ,1.156   
1     ,7      ,388  ,127      ,19.444 ,19.575 ,0.993   
1     ,7      ,392  ,127      ,19.5   ,20.404 ,0.956   
1     ,7      ,396  ,127      ,19.549 ,19.317 ,1.012   
1     ,7      ,40   ,127      ,6.346  ,10.722 ,0.592   
1     ,7      ,400  ,127      ,19.489 ,21.208 ,0.919   
1     ,7      ,404  ,127      ,19.478 ,19.366 ,1.006   
1     ,7      ,408  ,127      ,18.785 ,18.909 ,0.993   
1     ,7      ,412  ,127      ,18.9   ,18.779 ,1.006   
1     ,7      ,416  ,127      ,19.972 ,19.62  ,1.018   
1     ,7      ,420  ,127      ,19.131 ,20.054 ,0.954   
1     ,7      ,424  ,127      ,19.172 ,20.65  ,0.928   
1     ,7      ,428  ,127      ,19.178 ,19.295 ,0.994   
1     ,7      ,432  ,127      ,19.301 ,20.77  ,0.929   
1     ,7      ,436  ,127      ,19.176 ,19.233 ,0.997   
1     ,7      ,44   ,127      ,6.362  ,10.584 ,0.601   
1     ,7      ,440  ,127      ,18.41  ,19.196 ,0.959   
1     ,7      ,444  ,127      ,19.212 ,19.577 ,0.981   
1     ,7      ,448  ,127      ,22.01  ,20.233 ,1.088   
1     ,7      ,452  ,127      ,20.559 ,20.737 ,0.991   
1     ,7      ,456  ,127      ,20.611 ,21.195 ,0.972   
1     ,7      ,460  ,127      ,20.658 ,19.731 ,1.047   
1     ,7      ,464  ,127      ,20.619 ,21.315 ,0.967   
1     ,7      ,468  ,127      ,20.589 ,19.826 ,1.038   
1     ,7      ,472  ,127      ,19.977 ,19.927 ,1.003   
1     ,7      ,476  ,127      ,19.984 ,19.716 ,1.014   
1     ,7      ,48   ,127      ,6.379  ,10.699 ,0.596   
1     ,7      ,480  ,127      ,20.882 ,20.54  ,1.017   
1     ,7      ,484  ,127      ,19.963 ,21.107 ,0.946   
1     ,7      ,488  ,127      ,19.853 ,21.284 ,0.933   
1     ,7      ,492  ,127      ,19.958 ,20.35  ,0.981   
1     ,7      ,496  ,127      ,19.942 ,21.562 ,0.925   
1     ,7      ,500  ,127      ,20.031 ,20.202 ,0.992   
1     ,7      ,504  ,127      ,19.199 ,20.39  ,0.942   
1     ,7      ,508  ,127      ,19.776 ,20.517 ,0.964   
1     ,7      ,512  ,127      ,25.281 ,20.235 ,1.249   
1     ,7      ,52   ,127      ,6.362  ,10.351 ,0.615   
1     ,7      ,56   ,127      ,6.359  ,9.796  ,0.649   
1     ,7      ,60   ,127      ,6.236  ,10.443 ,0.597   
1     ,7      ,64   ,127      ,8.798  ,8.102  ,1.086   
1     ,7      ,68   ,127      ,8.741  ,11.274 ,0.775   
1     ,7      ,72   ,127      ,7.82   ,11.867 ,0.659   
1     ,7      ,76   ,127      ,7.824  ,11.101 ,0.705   
1     ,7      ,80   ,127      ,7.824  ,11.73  ,0.667   
1     ,7      ,84   ,127      ,7.822  ,11.242 ,0.696   
1     ,7      ,88   ,127      ,7.62   ,11.136 ,0.684   
1     ,7      ,92   ,127      ,7.639  ,11.261 ,0.678   
1     ,7      ,96   ,127      ,8.794  ,8.75   ,1.005   
2     ,0      ,10   ,127      ,5.028  ,7.438  ,0.676   
2     ,0      ,2    ,127      ,3.396  ,4.383  ,0.775   
2     ,1      ,16   ,127      ,5.125  ,7.677  ,0.668   
2     ,2      ,100  ,127      ,7.301  ,11.094 ,0.658   
2     ,2      ,104  ,127      ,7.32   ,10.525 ,0.696   
2     ,2      ,108  ,127      ,7.317  ,10.54  ,0.694   
2     ,2      ,112  ,127      ,7.316  ,10.554 ,0.693   
2     ,2      ,116  ,127      ,7.353  ,10.51  ,0.7     
2     ,2      ,120  ,127      ,7.35   ,10.547 ,0.697   
2     ,2      ,124  ,127      ,7.358  ,10.578 ,0.696   
2     ,2      ,128  ,127      ,8.448  ,9.294  ,0.909   
2     ,2      ,132  ,127      ,8.394  ,11.579 ,0.725   
2     ,2      ,136  ,127      ,8.431  ,12.037 ,0.7     
2     ,2      ,140  ,127      ,8.413  ,11.95  ,0.704   
2     ,2      ,144  ,127      ,8.388  ,12.083 ,0.694   
2     ,2      ,148  ,127      ,8.375  ,12.151 ,0.689   
2     ,2      ,152  ,127      ,8.409  ,12.039 ,0.699   
2     ,2      ,156  ,127      ,8.437  ,12.102 ,0.697   
2     ,2      ,16   ,127      ,5.428  ,7.867  ,0.69    
2     ,2      ,160  ,127      ,11.969 ,9.958  ,1.202   
2     ,2      ,164  ,127      ,11.989 ,11.529 ,1.04    
2     ,2      ,168  ,127      ,12.098 ,11.015 ,1.098   
2     ,2      ,172  ,127      ,12.096 ,11.08  ,1.092   
2     ,2      ,176  ,127      ,12.099 ,10.928 ,1.107   
2     ,2      ,180  ,127      ,12.063 ,10.885 ,1.108   
2     ,2      ,184  ,127      ,12.101 ,10.952 ,1.105   
2     ,2      ,188  ,127      ,11.939 ,10.978 ,1.088   
2     ,2      ,192  ,127      ,11.37  ,10.763 ,1.056   
2     ,2      ,196  ,127      ,11.368 ,12.226 ,0.93    
2     ,2      ,2    ,127      ,4.702  ,5.064  ,0.929   
2     ,2      ,20   ,127      ,5.264  ,7.831  ,0.672   
2     ,2      ,200  ,127      ,11.44  ,11.888 ,0.962   
2     ,2      ,204  ,127      ,11.449 ,11.913 ,0.961   
2     ,2      ,208  ,127      ,11.443 ,11.627 ,0.984   
2     ,2      ,212  ,127      ,11.493 ,11.827 ,0.972   
2     ,2      ,216  ,127      ,11.468 ,11.824 ,0.97    
2     ,2      ,220  ,127      ,11.478 ,11.863 ,0.968   
2     ,2      ,224  ,127      ,11.213 ,11.328 ,0.99    
2     ,2      ,228  ,127      ,11.214 ,12.82  ,0.875   
2     ,2      ,232  ,127      ,11.213 ,11.4   ,0.984   
2     ,2      ,236  ,127      ,11.292 ,11.479 ,0.984   
2     ,2      ,24   ,127      ,5.236  ,7.821  ,0.669   
2     ,2      ,240  ,127      ,11.212 ,11.462 ,0.978   
2     ,2      ,244  ,127      ,11.19  ,11.541 ,0.97    
2     ,2      ,248  ,127      ,11.218 ,11.601 ,0.967   
2     ,2      ,252  ,127      ,11.172 ,11.552 ,0.967   
2     ,2      ,256  ,127      ,12.928 ,15.279 ,0.846   
2     ,2      ,260  ,127      ,12.905 ,15.312 ,0.843   
2     ,2      ,264  ,127      ,12.902 ,14.679 ,0.879   
2     ,2      ,268  ,127      ,12.973 ,14.774 ,0.878   
2     ,2      ,272  ,127      ,12.969 ,14.555 ,0.891   
2     ,2      ,276  ,127      ,12.912 ,14.579 ,0.886   
2     ,2      ,28   ,127      ,5.238  ,7.83   ,0.669   
2     ,2      ,280  ,127      ,12.947 ,14.648 ,0.884   
2     ,2      ,284  ,127      ,12.971 ,14.611 ,0.888   
2     ,2      ,288  ,127      ,12.477 ,15.719 ,0.794   
2     ,2      ,292  ,127      ,12.46  ,15.933 ,0.782   
2     ,2      ,296  ,127      ,12.386 ,15.522 ,0.798   
2     ,2      ,300  ,127      ,12.373 ,15.284 ,0.81    
2     ,2      ,304  ,127      ,12.43  ,15.326 ,0.811   
2     ,2      ,308  ,127      ,12.437 ,15.312 ,0.812   
2     ,2      ,312  ,127      ,12.368 ,15.34  ,0.806   
2     ,2      ,316  ,127      ,12.799 ,15.32  ,0.835   
2     ,2      ,32   ,127      ,6.286  ,5.638  ,1.115   
2     ,2      ,320  ,127      ,14.215 ,16.278 ,0.873   
2     ,2      ,324  ,127      ,14.132 ,16.5   ,0.856   
2     ,2      ,328  ,127      ,14.053 ,15.699 ,0.895   
2     ,2      ,332  ,127      ,14.108 ,15.741 ,0.896   
2     ,2      ,336  ,127      ,14.147 ,15.678 ,0.902   
2     ,2      ,340  ,127      ,14.138 ,15.789 ,0.895   
2     ,2      ,344  ,127      ,14.557 ,15.783 ,0.922   
2     ,2      ,348  ,127      ,14.077 ,15.739 ,0.894   
2     ,2      ,352  ,127      ,13.417 ,16.782 ,0.799   
2     ,2      ,356  ,127      ,13.397 ,16.909 ,0.792   
2     ,2      ,36   ,127      ,6.334  ,9.224  ,0.687   
2     ,2      ,360  ,127      ,13.397 ,15.979 ,0.838   
2     ,2      ,364  ,127      ,13.41  ,15.942 ,0.841   
2     ,2      ,368  ,127      ,13.432 ,16.092 ,0.835   
2     ,2      ,372  ,127      ,13.401 ,16.133 ,0.831   
2     ,2      ,376  ,127      ,13.357 ,16.089 ,0.83    
2     ,2      ,380  ,127      ,13.437 ,16.134 ,0.833   
2     ,2      ,384  ,127      ,16.01  ,16.423 ,0.975   
2     ,2      ,388  ,127      ,15.923 ,16.718 ,0.952   
2     ,2      ,392  ,127      ,15.902 ,16.433 ,0.968   
2     ,2      ,396  ,127      ,15.943 ,17.245 ,0.925   
2     ,2      ,40   ,127      ,6.334  ,9.719  ,0.652   
2     ,2      ,400  ,127      ,15.94  ,17.007 ,0.937   
2     ,2      ,404  ,127      ,15.903 ,17.106 ,0.93    
2     ,2      ,408  ,127      ,15.731 ,16.405 ,0.959   
2     ,2      ,412  ,127      ,15.946 ,16.458 ,0.969   
2     ,2      ,416  ,127      ,15.113 ,17.328 ,0.872   
2     ,2      ,420  ,127      ,14.978 ,17.351 ,0.863   
2     ,2      ,424  ,127      ,14.967 ,17.166 ,0.872   
2     ,2      ,428  ,127      ,15.006 ,17.175 ,0.874   
2     ,2      ,432  ,127      ,14.938 ,16.856 ,0.886   
2     ,2      ,436  ,127      ,15.038 ,16.877 ,0.891   
2     ,2      ,44   ,127      ,6.351  ,9.704  ,0.655   
2     ,2      ,440  ,127      ,15.004 ,16.899 ,0.888   
2     ,2      ,444  ,127      ,15.045 ,16.945 ,0.888   
2     ,2      ,448  ,127      ,16.874 ,17.97  ,0.939   
2     ,2      ,452  ,127      ,16.732 ,18.04  ,0.927   
2     ,2      ,456  ,127      ,16.738 ,17.848 ,0.938   
2     ,2      ,460  ,127      ,17.278 ,17.696 ,0.976   
2     ,2      ,464  ,127      ,16.796 ,17.393 ,0.966   
2     ,2      ,468  ,127      ,16.775 ,17.32  ,0.968   
2     ,2      ,472  ,127      ,16.772 ,17.314 ,0.969   
2     ,2      ,476  ,127      ,16.842 ,17.312 ,0.973   
2     ,2      ,48   ,127      ,6.41   ,9.826  ,0.652   
2     ,2      ,480  ,127      ,15.936 ,18.363 ,0.868   
2     ,2      ,484  ,127      ,15.789 ,18.588 ,0.849   
2     ,2      ,488  ,127      ,15.85  ,18.069 ,0.877   
2     ,2      ,492  ,127      ,15.946 ,18.124 ,0.88    
2     ,2      ,496  ,127      ,15.843 ,17.86  ,0.887   
2     ,2      ,500  ,127      ,15.846 ,17.997 ,0.88    
2     ,2      ,504  ,127      ,15.828 ,17.867 ,0.886   
2     ,2      ,508  ,127      ,15.86  ,17.907 ,0.886   
2     ,2      ,512  ,127      ,18.586 ,18.009 ,1.032   
2     ,2      ,52   ,127      ,6.36   ,9.803  ,0.649   
2     ,2      ,56   ,127      ,6.363  ,9.761  ,0.652   
2     ,2      ,60   ,127      ,6.349  ,9.739  ,0.652   
2     ,2      ,64   ,127      ,7.565  ,8.359  ,0.905   
2     ,2      ,68   ,127      ,7.513  ,10.663 ,0.705   
2     ,2      ,72   ,127      ,7.512  ,10.697 ,0.702   
2     ,2      ,76   ,127      ,7.554  ,10.69  ,0.707   
2     ,2      ,80   ,127      ,7.557  ,10.478 ,0.721   
2     ,2      ,84   ,127      ,7.67   ,10.438 ,0.735   
2     ,2      ,88   ,127      ,7.532  ,10.482 ,0.719   
2     ,2      ,92   ,127      ,7.528  ,10.509 ,0.716   
2     ,2      ,96   ,127      ,7.32   ,8.486  ,0.863   
2     ,4      ,32   ,127      ,6.486  ,6.924  ,0.937   
2     ,4      ,512  ,127      ,23.144 ,18.869 ,1.227   
2     ,5      ,256  ,127      ,16.027 ,17.362 ,0.923   
2     ,6      ,100  ,127      ,8.184  ,12.077 ,0.678   
2     ,6      ,104  ,127      ,8.214  ,12.132 ,0.677   
2     ,6      ,108  ,127      ,8.231  ,11.7   ,0.703   
2     ,6      ,112  ,127      ,8.22   ,12.136 ,0.677   
2     ,6      ,116  ,127      ,8.219  ,12.099 ,0.679   
2     ,6      ,120  ,127      ,8.205  ,11.983 ,0.685   
2     ,6      ,124  ,127      ,7.983  ,11.638 ,0.686   
2     ,6      ,128  ,127      ,10.093 ,10.601 ,0.952   
2     ,6      ,132  ,127      ,9.534  ,14.113 ,0.676   
2     ,6      ,136  ,127      ,9.517  ,13.188 ,0.722   
2     ,6      ,140  ,127      ,9.535  ,12.604 ,0.756   
2     ,6      ,144  ,127      ,9.541  ,13.549 ,0.704   
2     ,6      ,148  ,127      ,9.464  ,12.141 ,0.779   
2     ,6      ,152  ,127      ,9.507  ,12.141 ,0.783   
2     ,6      ,156  ,127      ,9.404  ,12.433 ,0.756   
2     ,6      ,16   ,127      ,5.421  ,7.868  ,0.689   
2     ,6      ,160  ,127      ,14.053 ,10.763 ,1.306   
2     ,6      ,164  ,127      ,13.242 ,13.688 ,0.967   
2     ,6      ,168  ,127      ,13.331 ,12.862 ,1.036   
2     ,6      ,172  ,127      ,13.335 ,12.14  ,1.098   
2     ,6      ,176  ,127      ,13.271 ,12.914 ,1.028   
2     ,6      ,180  ,127      ,13.275 ,11.93  ,1.113   
2     ,6      ,184  ,127      ,13.302 ,12.02  ,1.107   
2     ,6      ,188  ,127      ,12.541 ,12.216 ,1.027   
2     ,6      ,192  ,127      ,14.88  ,11.7   ,1.272   
2     ,6      ,196  ,127      ,12.497 ,14.868 ,0.84    
2     ,6      ,20   ,127      ,5.259  ,7.83   ,0.672   
2     ,6      ,200  ,127      ,12.524 ,13.526 ,0.926   
2     ,6      ,204  ,127      ,12.53  ,12.746 ,0.983   
2     ,6      ,208  ,127      ,12.556 ,13.169 ,0.954   
2     ,6      ,212  ,127      ,12.579 ,12.727 ,0.988   
2     ,6      ,216  ,127      ,12.554 ,12.644 ,0.993   
2     ,6      ,220  ,127      ,12.399 ,12.706 ,0.976   
2     ,6      ,224  ,127      ,13.175 ,12.475 ,1.056   
2     ,6      ,228  ,127      ,12.308 ,14.15  ,0.87    
2     ,6      ,232  ,127      ,12.304 ,13.184 ,0.933   
2     ,6      ,236  ,127      ,12.363 ,12.69  ,0.974   
2     ,6      ,24   ,127      ,5.309  ,7.795  ,0.681   
2     ,6      ,240  ,127      ,12.304 ,13.229 ,0.93    
2     ,6      ,244  ,127      ,12.282 ,12.795 ,0.96    
2     ,6      ,248  ,127      ,12.31  ,12.739 ,0.966   
2     ,6      ,252  ,127      ,12.261 ,12.612 ,0.972   
2     ,6      ,256  ,127      ,17.174 ,17.614 ,0.975   
2     ,6      ,260  ,127      ,16.078 ,18.62  ,0.863   
2     ,6      ,264  ,127      ,15.979 ,18.077 ,0.884   
2     ,6      ,268  ,127      ,16.044 ,17.588 ,0.912   
2     ,6      ,272  ,127      ,16.088 ,17.727 ,0.908   
2     ,6      ,276  ,127      ,16.014 ,17.234 ,0.929   
2     ,6      ,28   ,127      ,5.232  ,7.736  ,0.676   
