
Results For: stpcpy
align1,align2 ,len  ,max_char ,new    ,old    ,new/old 
7     ,1      ,216  ,127      ,11.673 ,11.643 ,1.003   
7     ,1      ,220  ,127      ,14.09  ,10.199 ,1.382   
7     ,1      ,224  ,127      ,13.088 ,11.048 ,1.185   
7     ,1      ,228  ,127      ,13.143 ,11.815 ,1.112   
7     ,1      ,232  ,127      ,13.161 ,11.74  ,1.121   
7     ,1      ,236  ,127      ,13.149 ,11.746 ,1.119   
7     ,1      ,24   ,127      ,5.862  ,7.939  ,0.738   
7     ,1      ,240  ,127      ,13.146 ,11.623 ,1.131   
7     ,1      ,244  ,127      ,12.526 ,11.72  ,1.069   
7     ,1      ,248  ,127      ,12.43  ,11.716 ,1.061   
7     ,1      ,252  ,127      ,14.27  ,12.275 ,1.162   
7     ,1      ,256  ,127      ,15.492 ,13.22  ,1.172   
7     ,1      ,260  ,127      ,15.598 ,13.313 ,1.172   
7     ,1      ,264  ,127      ,15.658 ,13.276 ,1.179   
7     ,1      ,268  ,127      ,15.63  ,13.338 ,1.172   
7     ,1      ,272  ,127      ,15.565 ,13.418 ,1.16    
7     ,1      ,276  ,127      ,13.937 ,13.192 ,1.056   
7     ,1      ,28   ,127      ,5.3    ,7.583  ,0.699   
7     ,1      ,280  ,127      ,13.47  ,13.242 ,1.017   
7     ,1      ,284  ,127      ,14.291 ,13.238 ,1.08    
7     ,1      ,288  ,127      ,14.446 ,14.098 ,1.025   
7     ,1      ,292  ,127      ,14.404 ,14.066 ,1.024   
7     ,1      ,296  ,127      ,14.412 ,13.968 ,1.032   
7     ,1      ,300  ,127      ,14.408 ,14.071 ,1.024   
7     ,1      ,304  ,127      ,14.27  ,13.887 ,1.028   
7     ,1      ,308  ,127      ,13.587 ,13.976 ,0.972   
7     ,1      ,312  ,127      ,13.666 ,13.921 ,0.982   
7     ,1      ,316  ,127      ,15.728 ,13.791 ,1.14    
7     ,1      ,32   ,127      ,7.184  ,5.566  ,1.291   
7     ,1      ,320  ,127      ,16.684 ,14.575 ,1.145   
7     ,1      ,324  ,127      ,16.642 ,14.814 ,1.123   
7     ,1      ,328  ,127      ,16.797 ,14.469 ,1.161   
7     ,1      ,332  ,127      ,16.724 ,14.864 ,1.125   
7     ,1      ,336  ,127      ,16.735 ,14.612 ,1.145   
7     ,1      ,340  ,127      ,15.264 ,14.537 ,1.05    
7     ,1      ,344  ,127      ,14.655 ,14.634 ,1.001   
7     ,1      ,348  ,127      ,16.503 ,14.438 ,1.143   
7     ,1      ,352  ,127      ,16.322 ,14.958 ,1.091   
7     ,1      ,356  ,127      ,16.324 ,15.484 ,1.054   
7     ,1      ,36   ,127      ,7.102  ,6.671  ,1.065   
7     ,1      ,360  ,127      ,16.302 ,15.334 ,1.063   
7     ,1      ,364  ,127      ,16.352 ,15.491 ,1.056   
7     ,1      ,368  ,127      ,16.297 ,15.587 ,1.046   
7     ,1      ,372  ,127      ,15.174 ,15.517 ,0.978   
7     ,1      ,376  ,127      ,15.05  ,15.45  ,0.974   
7     ,1      ,380  ,127      ,17.464 ,15.174 ,1.151   
7     ,1      ,384  ,127      ,18.85  ,16.732 ,1.127   
7     ,1      ,388  ,127      ,18.758 ,17.635 ,1.064   
7     ,1      ,392  ,127      ,18.858 ,17.004 ,1.109   
7     ,1      ,396  ,127      ,18.867 ,17.5   ,1.078   
7     ,1      ,40   ,127      ,7.156  ,9.598  ,0.746   
7     ,1      ,400  ,127      ,18.86  ,17.138 ,1.1     
7     ,1      ,404  ,127      ,17.163 ,17.174 ,0.999   
7     ,1      ,408  ,127      ,16.633 ,17.237 ,0.965   
7     ,1      ,412  ,127      ,17.235 ,15.961 ,1.08    
7     ,1      ,416  ,127      ,17.513 ,17.435 ,1.004   
7     ,1      ,420  ,127      ,17.503 ,17.818 ,0.982   
7     ,1      ,424  ,127      ,18.049 ,17.765 ,1.016   
7     ,1      ,428  ,127      ,17.408 ,18.116 ,0.961   
7     ,1      ,432  ,127      ,17.361 ,17.748 ,0.978   
7     ,1      ,436  ,127      ,17.078 ,17.856 ,0.956   
7     ,1      ,44   ,127      ,7.171  ,8.825  ,0.813   
7     ,1      ,440  ,127      ,17.053 ,17.929 ,0.951   
7     ,1      ,444  ,127      ,19.002 ,16.613 ,1.144   
7     ,1      ,448  ,127      ,19.994 ,18.131 ,1.103   
7     ,1      ,452  ,127      ,20.04  ,18.62  ,1.076   
7     ,1      ,456  ,127      ,19.841 ,18.487 ,1.073   
7     ,1      ,460  ,127      ,19.991 ,18.68  ,1.07    
7     ,1      ,464  ,127      ,19.931 ,18.517 ,1.076   
7     ,1      ,468  ,127      ,18.623 ,18.387 ,1.013   
7     ,1      ,472  ,127      ,17.895 ,18.539 ,0.965   
7     ,1      ,476  ,127      ,20.574 ,17.818 ,1.155   
7     ,1      ,48   ,127      ,7.208  ,9.783  ,0.737   
7     ,1      ,480  ,127      ,21.636 ,18.673 ,1.159   
7     ,1      ,484  ,127      ,20.629 ,19.388 ,1.064   
7     ,1      ,488  ,127      ,20.717 ,19.102 ,1.085   
7     ,1      ,492  ,127      ,20.655 ,19.398 ,1.065   
7     ,1      ,496  ,127      ,20.558 ,19.133 ,1.074   
7     ,1      ,500  ,127      ,19.524 ,19.137 ,1.02    
7     ,1      ,504  ,127      ,19.553 ,19.082 ,1.025   
7     ,1      ,508  ,127      ,21.165 ,17.815 ,1.188   
7     ,1      ,512  ,127      ,21.967 ,19.838 ,1.107   
7     ,1      ,52   ,127      ,7.137  ,9.681  ,0.737   
7     ,1      ,56   ,127      ,7.153  ,9.601  ,0.745   
