
Results For: strncat
align1,align2 ,len1 ,len2 ,max_char ,n    ,new    ,old    ,new/old 
0     ,0      ,64   ,64   ,127      ,8    ,17.542 ,19.406 ,0.904   
0     ,0      ,8    ,8    ,127      ,128  ,18.542 ,18.268 ,1.015   
0     ,0      ,8    ,8    ,127      ,2    ,19.993 ,19.366 ,1.032   
0     ,0      ,8    ,8    ,127      ,2048 ,19.154 ,18.836 ,1.017   
0     ,0      ,8    ,8    ,127      ,32   ,18.552 ,18.266 ,1.016   
0     ,0      ,8    ,8    ,127      ,512  ,18.7   ,18.389 ,1.017   
0     ,0      ,8    ,8    ,127      ,8    ,18.386 ,18.155 ,1.013   
0     ,2      ,2    ,2    ,127      ,128  ,18.512 ,18.229 ,1.016   
0     ,2      ,2    ,2    ,127      ,2    ,20.705 ,20.061 ,1.032   
0     ,2      ,2    ,2    ,127      ,2048 ,19.383 ,19.002 ,1.02    
0     ,2      ,2    ,2    ,127      ,32   ,18.951 ,18.486 ,1.025   
0     ,2      ,2    ,2    ,127      ,512  ,18.8   ,18.589 ,1.011   
0     ,2      ,2    ,2    ,127      ,8    ,19.021 ,18.39  ,1.034   
0     ,4      ,128  ,1    ,127      ,128  ,25.564 ,24.113 ,1.06    
0     ,4      ,128  ,1    ,127      ,2    ,19.204 ,18.375 ,1.045   
0     ,4      ,128  ,1    ,127      ,2048 ,26.276 ,24.652 ,1.066   
0     ,4      ,128  ,1    ,127      ,32   ,18.694 ,18.47  ,1.012   
0     ,4      ,128  ,1    ,127      ,512  ,26.378 ,24.612 ,1.072   
0     ,4      ,128  ,1    ,127      ,8    ,18.506 ,18.381 ,1.007   
1     ,0      ,1024 ,1024 ,127      ,1024 ,55.97  ,52.858 ,1.059   
1     ,0      ,1024 ,1024 ,127      ,1056 ,58.407 ,54.7   ,1.068   
1     ,0      ,1024 ,1024 ,127      ,1088 ,58.698 ,54.96  ,1.068   
1     ,0      ,1024 ,1024 ,127      ,960  ,55.068 ,50.871 ,1.083   
1     ,0      ,1024 ,1024 ,127      ,992  ,53.889 ,53.231 ,1.012   
1     ,0      ,1024 ,1056 ,127      ,1024 ,54.465 ,54.605 ,0.997   
1     ,0      ,1024 ,1088 ,127      ,1024 ,54.293 ,53.14  ,1.022   
1     ,0      ,1024 ,960  ,127      ,1024 ,53.762 ,51.96  ,1.035   
1     ,0      ,1024 ,992  ,127      ,1024 ,51.486 ,54.61  ,0.943   
1     ,0      ,128  ,128  ,127      ,128  ,23.744 ,26.305 ,0.903   
1     ,0      ,128  ,128  ,127      ,160  ,24.882 ,26.767 ,0.93    
1     ,0      ,128  ,128  ,127      ,192  ,24.92  ,26.999 ,0.923   
1     ,0      ,128  ,128  ,127      ,64   ,20.231 ,21.0   ,0.963   
1     ,0      ,128  ,128  ,127      ,96   ,21.991 ,24.682 ,0.891   
1     ,0      ,128  ,160  ,127      ,128  ,25.481 ,26.513 ,0.961   
1     ,0      ,128  ,192  ,127      ,128  ,24.881 ,25.701 ,0.968   
1     ,0      ,128  ,64   ,127      ,128  ,24.002 ,27.216 ,0.882   
1     ,0      ,128  ,96   ,127      ,128  ,23.775 ,26.751 ,0.889   
1     ,0      ,256  ,192  ,127      ,256  ,28.851 ,30.107 ,0.958   
1     ,0      ,256  ,224  ,127      ,256  ,29.169 ,31.399 ,0.929   
1     ,0      ,256  ,256  ,127      ,192  ,26.505 ,26.439 ,1.002   
1     ,0      ,256  ,256  ,127      ,224  ,27.09  ,28.808 ,0.94    
1     ,0      ,256  ,256  ,127      ,256  ,29.259 ,30.922 ,0.946   
1     ,0      ,256  ,256  ,127      ,288  ,31.752 ,30.927 ,1.027   
1     ,0      ,256  ,256  ,127      ,320  ,31.88  ,31.008 ,1.028   
1     ,0      ,256  ,288  ,127      ,256  ,30.04  ,31.478 ,0.954   
1     ,0      ,256  ,320  ,127      ,256  ,29.326 ,31.108 ,0.943   
1     ,0      ,512  ,448  ,127      ,512  ,37.902 ,36.982 ,1.025   
1     ,0      ,512  ,480  ,127      ,512  ,37.721 ,39.102 ,0.965   
1     ,0      ,512  ,512  ,127      ,448  ,35.933 ,33.645 ,1.068   
1     ,0      ,512  ,512  ,127      ,480  ,36.922 ,36.809 ,1.003   
1     ,0      ,512  ,512  ,127      ,512  ,38.664 ,37.021 ,1.044   
1     ,0      ,512  ,512  ,127      ,544  ,40.427 ,38.466 ,1.051   
1     ,0      ,512  ,512  ,127      ,576  ,39.739 ,38.736 ,1.026   
1     ,0      ,512  ,544  ,127      ,512  ,37.213 ,40.966 ,0.908   
1     ,0      ,512  ,576  ,127      ,512  ,38.079 ,38.781 ,0.982   
1     ,1      ,16   ,10   ,127      ,128  ,19.462 ,19.192 ,1.014   
1     ,1      ,16   ,10   ,127      ,2    ,19.739 ,19.212 ,1.027   
1     ,1      ,16   ,10   ,127      ,2048 ,19.977 ,19.791 ,1.009   
1     ,1      ,16   ,10   ,127      ,32   ,19.309 ,18.926 ,1.02    
