                            	generic_strncat	__strncat_avx2	__strncat_evex	__strncat_sse2_unaligned	__strncat_generic
Length  128/  32, alignment  4/ 0, N 2048:	27.8284	44.492	46.0755	44.426	28.5588
Length  256/ 256, alignment  0/ 0, N 2048:	34.6101	43.0787	43.5607	42.4007	34.5674
Length  256/ 256, alignment  3/ 2, N 2048:	38.0164	44.4608	45.9401	43.9253	38.9816
Length  256/  64, alignment  0/ 0, N 2048:	31.887	45.6819	45.3241	47.1833	31.733
Length  256/  64, alignment  3/ 2, N 2048:	35.7331	48.8119	49.4443	52.1564	35.4572
Length  512/ 512, alignment  0/ 0, N 2048:	43.8545	44.7756	45.8837	49.3965	44.3954
Length  512/ 512, alignment  2/ 4, N 2048:	49.8434	48.7849	49.048	51.6737	50.3358
Length  512/ 128, alignment  0/ 0, N 2048:	41.576	50.7703	50.9708	59.7567	42.2156
Length  512/ 128, alignment  2/ 4, N 2048:	47.5738	55.9513	57.7979	71.1889	48.4832
Length 1024/1024, alignment  0/ 0, N 2048:	66.188	53.886	55.5188	84.3748	68.9047
Length 1024/1024, alignment  1/ 6, N 2048:	75.2821	67.5411	65.9437	84.615	75.4734
Length 1024/ 256, alignment  0/ 0, N 2048:	63.6333	62.0843	61.6915	82.0329	64.6897
Length 1024/ 256, alignment  1/ 6, N 2048:	82.5943	71.3669	70.3255	101.801	85.2267
Length   16/   1, alignment  1/ 2, N 2048:	27.5611	23.4952	24.1947	21.5677	26.6392
Length   16/   1, alignment  2/ 1, N 2048:	26.9131	22.926	23.6579	21.5201	26.7184
Length   16/  10, alignment  1/ 1, N 2048:	25.7439	22.9411	23.6818	21.4165	25.2065
Length   32/   1, alignment  2/ 4, N 2048:	25.8198	23.1023	24.0157	33.0533	25.8526
Length   32/   1, alignment  4/ 2, N 2048:	29.8055	22.5147	23.1935	30.7526	29.5753
Length   32/  10, alignment  2/ 2, N 2048:	25.2404	22.6062	23.4797	32.2881	25.2746
Length   64/   1, alignment  3/ 6, N 2048:	27.1803	36.486	38.5067	32.4529	27.3131
Length   64/   1, alignment  6/ 3, N 2048:	31.4478	33.9546	35.2796	31.7118	31.4642
Length   64/  10, alignment  3/ 3, N 2048:	27.314	36.4645	37.9675	31.7522	26.6265
Length  128/   1, alignment  4/ 0, N 2048:	30.1389	38.3843	39.6111	38.4262	30.3418
Length  128/   1, alignment  0/ 4, N 2048:	27.2807	38.818	39.6645	38.6534	26.7217
Length  128/  10, alignment  4/ 4, N 2048:	26.8778	44.1412	45.3294	39.1752	27.336
Length  256/   1, alignment  5/ 2, N 2048:	36.5638	39.537	39.532	42.6479	37.2054
Length  256/   1, alignment  2/ 5, N 2048:	33.9643	43.0805	43.3641	44.8674	34.6692
Length  256/  10, alignment  5/ 5, N 2048:	34.4741	47.7499	48.9093	44.1967	36.0575
Length  512/   1, alignment  6/ 4, N 2048:	47.2608	48.366	49.7018	50.8167	46.5538
Length  512/   1, alignment  4/ 6, N 2048:	47.0121	58.4504	57.2242	53.8818	47.5443
Length  512/  10, alignment  6/ 6, N 2048:	46.9734	55.0958	53.9826	53.6426	47.7469
Length 1024/   1, alignment  7/ 6, N 2048:	55.1736	51.99	51.4448	59.4158	62.4267
Length 1024/   1, alignment  6/ 7, N 2048:	65.5551	69.8896	73.1665	74.6394	67.0683
Length 1024/  10, alignment  7/ 7, N 2048:	64.6426	69.726	72.5762	76.1331	66.5631
