                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length   32/  32, alignment  6/ 4:	27.6197	25.8664	26.4542	25.7257	25.5895
Length   32/   8, alignment  0/ 0:	23.3	22.4567	22.9886	21.8965	17.2433
Length   32/   8, alignment  6/ 4:	23.294	22.7426	23.1927	22.5785	22.3795
Length   64/  64, alignment  0/ 0:	24.795	24.8274	25.2619	23.9583	24.5956
Length   64/  64, alignment  5/ 6:	29.5749	28.9079	29.519	27.783	34.3425
Length   64/  16, alignment  0/ 0:	28.0963	28.0975	26.8924	24.0641	21.5415
Length   64/  16, alignment  5/ 6:	28.3345	28.4701	28.6873	26.641	31.8997
Length  128/ 128, alignment  0/ 0:	25.9081	25.7286	26.2269	28.3839	45.1806
Length  128/ 128, alignment  4/ 0:	29.4129	28.3648	29.1078	30.9339	51.8176
Length  128/  32, alignment  0/ 0:	27.0295	25.9418	26.9327	27.8354	38.5697
Length  128/  32, alignment  4/ 0:	32.2317	31.4261	31.7109	30.7769	52.2874
Length  256/ 256, alignment  0/ 0:	34.6105	29.4291	30.2497	31.6132	91.3671
Length  256/ 256, alignment  3/ 2:	39.1855	35.8419	36.8377	36.1073	102.45
Length  256/  64, alignment  0/ 0:	31.1846	30.2397	30.9385	31.4586	70.4401
Length  256/  64, alignment  3/ 2:	35.5927	34.833	35.3151	35.6777	84.6056
Length  512/ 512, alignment  0/ 0:	46.5943	32.5299	34.0539	47.7913	182.79
Length  512/ 512, alignment  2/ 4:	49.7929	43.5868	44.6776	53.2804	193.589
Length  512/ 128, alignment  0/ 0:	33.3323	33.0143	33.776	40.7894	121.849
Length  512/ 128, alignment  2/ 4:	44.5021	44.072	43.9117	52.5193	133.547
Length 1024/1024, alignment  0/ 0:	56.5835	50.5741	56.6067	83.3768	395.234
Length 1024/1024, alignment  1/ 6:	63.7575	61.1468	61.1825	83.9424	415.166
Length 1024/ 256, alignment  0/ 0:	47.2729	41.8733	42.5864	70.41	261.243
Length 1024/ 256, alignment  1/ 6:	67.2347	61.5659	61.8552	79.6469	274.02
Length   16/   1, alignment  1/ 2:	23.2384	22.2476	22.9825	21.0441	19.5714
Length   16/   1, alignment  2/ 1:	23.1394	21.8377	22.4114	20.5834	15.3613
Length   16/  10, alignment  1/ 1:	22.5968	21.7317	22.4477	20.3094	27.8947
Length   16/  10, alignment  1/ 1:	22.0838	21.7536	22.4639	20.5125	27.4822
Length   32/   1, alignment  2/ 4:	23.2886	22.3497	22.9892	22.0063	23.5011
Length   32/   1, alignment  4/ 2:	22.9023	22.3749	23.0946	21.8479	16.6784
Length   32/  10, alignment  2/ 2:	23.3009	22.3496	23.0068	21.9896	30.694
Length   32/  10, alignment  2/ 2:	23.2761	22.3497	22.9885	22.0007	30.8582
Length   64/   1, alignment  3/ 6:	27.508	25.6198	26.6558	24.9995	28.3804
Length   64/   1, alignment  6/ 3:	27.0413	26.9941	26.9967	25.0325	20.2954
Length   64/  10, alignment  3/ 3:	28.1712	26.2206	26.7405	24.9902	37.6801
Length   64/  10, alignment  3/ 3:	27.7823	25.6199	26.5805	25.0073	37.2815
Length  128/   1, alignment  4/ 0:	30.6635	30.2307	30.672	30.2685	34.1263
Length  128/   1, alignment  0/ 4:	28.5739	28.0071	28.5201	28.1613	35.8328
Length  128/  10, alignment  4/ 4:	30.9979	30.3904	30.7241	30.1158	55.1814
Length  128/  10, alignment  4/ 4:	31.3467	30.6095	30.6487	29.9198	54.8177
Length  256/   1, alignment  5/ 2:	32.7183	32.2058	33.1402	36.7655	57.2608
Length  256/   1, alignment  2/ 5:	36.1633	34.6256	35.1884	36.0298	78.9323
Length  256/  10, alignment  5/ 5:	34.3486	34.1678	34.97	35.8579	91.8469
Length  256/  10, alignment  5/ 5:	34.9626	34.1525	34.8969	35.8581	91.049
Length  512/   1, alignment  6/ 4:	41.8309	40.5279	40.7092	49.8451	107.473
Length  512/   1, alignment  4/ 6:	43.9759	42.8714	43.683	51.7516	142.874
Length  512/  10, alignment  6/ 6:	43.9723	42.5136	43.3211	52.0032	165.85
Length  512/  10, alignment  6/ 6:	43.1868	42.3578	43.0682	52.3735	166.008
Length 1024/   1, alignment  7/ 6:	39.78	39.9816	40.7801	56.15	234.318
Length 1024/   1, alignment  6/ 7:	61.7553	61.1506	62.7591	70.7227	290.872
Length 1024/  10, alignment  7/ 7:	60.9605	61.0638	61.9751	69.513	344.27
Length 1024/  10, alignment  7/ 7:	59.5817	60.8776	62.0632	66.5482	347.261
