                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length   32/   8, alignment  6/ 4:	23.6924	22.8871	23.5405	22.5413	22.6845
Length   64/  64, alignment  0/ 0:	25.8357	25.3963	25.7643	24.5222	25.0587
Length   64/  64, alignment  5/ 6:	29.2869	28.8907	29.4127	27.5716	34.3737
Length   64/  16, alignment  0/ 0:	28.0569	28.3158	26.8486	24.6113	21.333
Length   64/  16, alignment  5/ 6:	28.3804	28.4736	28.9958	27.3434	32.0258
Length  128/ 128, alignment  0/ 0:	26.8129	25.8316	26.7788	28.3253	45.1659
Length  128/ 128, alignment  4/ 0:	29.6473	29.165	29.7361	31.2061	51.6861
Length  128/  32, alignment  0/ 0:	27.0193	26.313	26.9323	28.4308	39.4599
Length  128/  32, alignment  4/ 0:	32.4214	31.5763	32.432	31.0562	52.0917
Length  256/ 256, alignment  0/ 0:	35.2862	30.21	31.0265	31.5805	91.5118
Length  256/ 256, alignment  3/ 2:	40.1058	35.4725	37.08	37.0511	104.644
Length  256/  64, alignment  0/ 0:	30.6431	30.2166	30.9113	32.2128	71.5012
Length  256/  64, alignment  3/ 2:	36.02	36.1044	36.2065	36.5259	86.5445
Length  512/ 512, alignment  0/ 0:	47.9032	33.1362	34.9524	48.8423	185.001
Length  512/ 512, alignment  2/ 4:	49.9696	43.7855	44.6518	53.7141	197.108
Length  512/ 128, alignment  0/ 0:	33.6801	33.6866	34.2758	41.6613	123.446
Length  512/ 128, alignment  2/ 4:	44.8668	44.3893	44.4564	51.4913	135.009
Length 1024/1024, alignment  0/ 0:	53.0089	51.0984	56.2619	82.2671	406.504
Length 1024/1024, alignment  1/ 6:	60.7436	59.673	60.2524	83.4465	421.967
Length 1024/ 256, alignment  0/ 0:	47.5167	41.5512	42.7656	73.7427	262.581
Length 1024/ 256, alignment  1/ 6:	67.8702	61.8255	62.7937	81.6433	278.595
Length   16/   1, alignment  1/ 2:	23.2957	22.7953	23.5271	21.0589	19.8719
Length   16/   1, alignment  2/ 1:	22.8963	22.2171	22.8314	20.5686	15.3482
Length   16/  10, alignment  1/ 1:	22.7119	22.2061	22.5331	20.5799	28.8751
Length   16/  10, alignment  1/ 1:	23.1719	22.2268	22.7645	20.5693	27.9936
Length   32/   1, alignment  2/ 4:	22.88	22.8761	22.9882	21.9897	23.591
Length   32/   1, alignment  4/ 2:	23.7944	22.7796	23.2011	21.8204	16.6454
Length   32/  10, alignment  2/ 2:	23.5674	22.8696	23.542	22.2817	31.2649
Length   32/  10, alignment  2/ 2:	23.5579	22.8698	23.5233	22.3542	31.1927
Length   64/   1, alignment  3/ 6:	27.9295	26.0223	26.547	25.0108	28.3177
Length   64/   1, alignment  6/ 3:	27.1668	27.4152	27.5452	25.6769	20.3105
Length   64/  10, alignment  3/ 3:	28.0562	26.2373	27.2275	25.6022	38.0993
Length   64/  10, alignment  3/ 3:	28.526	26.2215	27.1843	25.2002	37.6477
Length  128/   1, alignment  4/ 0:	30.8192	30.9119	31.3506	30.3398	34.4112
Length  128/   1, alignment  0/ 4:	28.6036	28.3628	29.1901	28.7076	35.765
Length  128/  10, alignment  4/ 4:	31.0865	30.6861	30.8615	30.3201	55.6749
Length  128/  10, alignment  4/ 4:	31.0275	30.4333	30.8602	30.5701	55.3599
Length  256/   1, alignment  5/ 2:	32.8037	32.2106	33.3439	34.3045	58.6488
Length  256/   1, alignment  2/ 5:	35.7777	34.9705	35.8829	36.1305	80.143
Length  256/  10, alignment  5/ 5:	35.0254	34.2217	34.9233	36.0573	92.4396
Length  256/  10, alignment  5/ 5:	35.043	34.4026	34.8597	37.3237	91.3127
Length  512/   1, alignment  6/ 4:	41.5305	40.6031	41.1206	45.2425	109.033
Length  512/   1, alignment  4/ 6:	44.9106	43.286	43.8101	47.8213	144.047
Length  512/  10, alignment  6/ 6:	44.222	42.6986	43.2449	52.5639	167.442
Length  512/  10, alignment  6/ 6:	43.7093	42.7237	43.2556	51.2947	166.992
Length 1024/   1, alignment  7/ 6:	39.8211	40.3052	41.0723	56.6427	234.459
Length 1024/   1, alignment  6/ 7:	62.5893	62.5181	63.6422	68.3029	296.717
Length 1024/  10, alignment  7/ 7:	61.0982	61.0292	62.5207	71.2291	348.376
Length 1024/  10, alignment  7/ 7:	61.3087	62.1077	63.1662	68.3261	348.702
