                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length  512/ 512, alignment  0/ 0:	47.2053	32.712	34.6123	49.4001	184.213
Length  512/ 512, alignment  2/ 4:	49.7345	44.3076	44.9723	52.0523	196.692
Length  512/ 128, alignment  0/ 0:	33.9386	34.0017	34.0945	40.7561	123.29
Length  512/ 128, alignment  2/ 4:	45.0371	44.8883	44.4071	53.9707	134.638
Length 1024/1024, alignment  0/ 0:	55.1891	51.1198	56.6125	82.2422	404.815
Length 1024/1024, alignment  1/ 6:	64.0187	61.2403	61.763	84.6679	415.549
Length 1024/ 256, alignment  0/ 0:	45.946	41.2797	43.5439	73.7866	264.694
Length 1024/ 256, alignment  1/ 6:	66.4634	62.0763	62.275	87.3072	274.229
Length   16/   1, alignment  1/ 2:	23.1203	22.7794	23.5412	21.128	19.9959
Length   16/   1, alignment  2/ 1:	23.1146	22.2573	22.9401	20.5629	15.9727
Length   16/  10, alignment  1/ 1:	22.5806	22.2976	22.973	20.7076	28.0723
Length   16/  10, alignment  1/ 1:	23.0952	22.2299	22.7181	20.5911	28.2362
Length   32/   1, alignment  2/ 4:	22.9309	22.6037	22.9881	21.9991	23.5002
Length   32/   1, alignment  4/ 2:	24.1406	22.8719	23.2013	21.8328	16.9135
Length   32/  10, alignment  2/ 2:	23.2908	22.3498	22.9884	22.2389	30.6434
Length   32/  10, alignment  2/ 2:	23.6966	22.6053	22.9885	22.0031	31.266
Length   64/   1, alignment  3/ 6:	27.9073	26.2301	27.1832	25.3097	28.3084
Length   64/   1, alignment  6/ 3:	26.7498	26.6831	27.5523	25.1266	20.3848
Length   64/  10, alignment  3/ 3:	27.7918	26.2154	26.9536	25.0073	37.689
Length   64/  10, alignment  3/ 3:	28.5486	26.2198	27.26	25.2928	37.4723
Length  128/   1, alignment  4/ 0:	31.2246	30.9342	30.6963	30.4426	34.6398
Length  128/   1, alignment  0/ 4:	29.0605	28.4048	29.1569	28.687	35.7394
Length  128/  10, alignment  4/ 4:	31.0626	30.6094	30.9211	30.2868	55.5445
Length  128/  10, alignment  4/ 4:	31.0169	30.4423	30.9281	30.5123	55.3397
Length  256/   1, alignment  5/ 2:	32.8073	32.35	32.8573	33.9983	58.3383
Length  256/   1, alignment  2/ 5:	36.5366	34.9739	35.7101	36.5478	80.7933
Length  256/  10, alignment  5/ 5:	35.4016	34.7937	35.072	36.4392	91.9144
Length  256/  10, alignment  5/ 5:	35.1461	34.2444	34.8675	36.391	92.2761
Length  512/   1, alignment  6/ 4:	42.7354	41.3825	42.1492	50.5657	109.105
Length  512/   1, alignment  4/ 6:	44.7561	43.345	44.072	53.0997	142.022
Length  512/  10, alignment  6/ 6:	44.1667	43.3574	43.2539	52.3951	168.223
Length  512/  10, alignment  6/ 6:	43.6909	42.92	44.0263	46.7649	168.379
Length 1024/   1, alignment  7/ 6:	40.3089	40.1818	40.8501	56.5331	234.277
Length 1024/   1, alignment  6/ 7:	63.5929	62.3817	63.1422	72.3849	297.041
Length 1024/  10, alignment  7/ 7:	60.997	60.8598	62.7747	71.16	347.859
Length 1024/  10, alignment  7/ 7:	60.7648	61.4843	62.9867	67.2055	348.338
