                            	generic_strcat	__strcat_avx2	__strcat_evex	__strcat_sse2_unaligned	__strcat_sse2
Length   32/  32, alignment  0/ 0:	23.8404	23.8224	23.899	22.5616	17.8816
Length   32/  32, alignment  6/ 4:	27.7405	25.8052	26.4715	25.7307	25.5845
Length   32/   8, alignment  0/ 0:	23.1802	22.4072	22.9894	21.9007	17.2423
Length   32/   8, alignment  6/ 4:	23.1859	22.5098	23.0074	22.5711	22.215
Length   64/  64, alignment  0/ 0:	24.8142	24.8832	25.2466	23.9775	24.5963
Length   64/  64, alignment  5/ 6:	28.7267	28.2384	28.8776	27.6259	34.3807
Length   64/  16, alignment  0/ 0:	27.9273	27.6714	26.183	24.0577	21.5724
Length   64/  16, alignment  5/ 6:	27.9922	27.8042	28.2932	26.8636	31.6151
Length  128/ 128, alignment  0/ 0:	26.0461	25.2271	26.1674	27.7462	44.0965
Length  128/ 128, alignment  4/ 0:	28.7553	27.7811	28.4826	30.532	50.635
Length  128/  32, alignment  0/ 0:	26.1232	25.1987	25.7408	27.2333	37.6951
Length  128/  32, alignment  4/ 0:	30.8365	30.2291	30.9863	30.1164	51.0993
Length  256/ 256, alignment  0/ 0:	34.1681	28.742	29.4092	30.2968	87.0907
Length  256/ 256, alignment  3/ 2:	37.9792	33.7464	35.4047	34.8665	99.9069
Length  256/  64, alignment  0/ 0:	29.976	29.6501	30.1351	30.941	68.4921
Length  256/  64, alignment  3/ 2:	35.0063	34.4363	35.3857	35.3333	82.6659
Length  512/ 512, alignment  0/ 0:	46.6141	32.0098	33.2154	47.4987	178.577
Length  512/ 512, alignment  2/ 4:	48.7534	42.7549	43.6082	48.9849	190.125
Length  512/ 128, alignment  0/ 0:	32.5211	32.2544	33.3153	39.74	119.183
Length  512/ 128, alignment  2/ 4:	43.1583	42.7124	43.4163	51.4112	128.784
Length 1024/1024, alignment  0/ 0:	52.7413	50.3281	55.1995	79.548	391.312
Length 1024/1024, alignment  1/ 6:	59.7282	58.0956	57.9982	82.7342	405.613
Length 1024/ 256, alignment  0/ 0:	46.4209	40.7884	41.6311	71.4403	254.087
Length 1024/ 256, alignment  1/ 6:	64.7216	60.6566	61.2919	85.4942	266.942
Length   16/   1, alignment  1/ 2:	23.2078	22.237	23.0067	20.7335	19.4364
Length   16/   1, alignment  2/ 1:	22.5924	21.7515	22.4656	20.5677	15.9682
Length   16/  10, alignment  1/ 1:	22.6153	21.7459	22.4475	20.5684	28.2536
Length   16/  10, alignment  1/ 1:	22.6306	21.7246	22.4513	20.588	28.2293
Length   32/   1, alignment  2/ 4:	23.4781	22.3501	23.0062	22.0142	23.3397
Length   32/   1, alignment  4/ 2:	23.4861	22.3504	23.0949	21.8368	16.6118
Length   32/  10, alignment  2/ 2:	23.3404	22.3497	22.9889	22.0011	30.9532
Length   32/  10, alignment  2/ 2:	23.5376	22.5097	23.0063	22.0212	30.7383
Length   64/   1, alignment  3/ 6:	28.1983	25.6211	26.6864	25.0455	28.2728
Length   64/   1, alignment  6/ 3:	26.6242	26.389	26.9239	25.0853	21.7006
Length   64/  10, alignment  3/ 3:	27.859	25.6212	26.6472	25.2646	37.729
Length   64/  10, alignment  3/ 3:	27.9894	25.6486	26.6101	25.0049	37.6227
Length  128/   1, alignment  4/ 0:	30.7353	30.1809	30.6847	30.3817	34.307
Length  128/   1, alignment  0/ 4:	28.7462	27.678	28.5384	27.9998	35.0215
Length  128/  10, alignment  4/ 4:	30.7362	29.7026	30.2023	29.9131	54.3192
Length  128/  10, alignment  4/ 4:	30.5028	29.9131	30.1892	30.0245	54.4578
Length  256/   1, alignment  5/ 2:	32.238	31.5812	32.6046	33.6434	56.5877
Length  256/   1, alignment  2/ 5:	34.4463	33.4441	34.1567	34.7823	77.6443
Length  256/  10, alignment  5/ 5:	34.7614	33.435	34.0113	35.1862	89.7057
Length  256/  10, alignment  5/ 5:	34.4448	33.5341	34.1267	35.0107	89.2261
Length  512/   1, alignment  6/ 4:	40.947	39.343	39.831	48.7925	104.242
Length  512/   1, alignment  4/ 6:	41.6339	41.2973	41.9809	48.5558	138.564
Length  512/  10, alignment  6/ 6:	42.4586	41.3656	42.123	50.6356	163.603
Length  512/  10, alignment  6/ 6:	42.8628	41.4372	42.0313	50.8039	163.257
Length 1024/   1, alignment  7/ 6:	41.5653	38.3068	39.8679	55.6792	224.273
Length 1024/   1, alignment  6/ 7:	62.0678	60.8316	62.1096	69.7335	290.191
Length 1024/  10, alignment  7/ 7:	59.5189	59.5403	60.4278	67.9988	346.099
Length 1024/  10, alignment  7/ 7:	60.2274	60.0578	60.5464	66.9724	340.015
